"","DATE","ACTIVITY","mean","sd","n","day_of_week"
"2489",2019-05-31,"Household Services",1.51488584469885,16.4433747752888,43,"Friday"
"2490",2019-05-31,"Personal Care",584.240790503903,112.321586118017,43,"Friday"
"2491",2019-05-31,"Phone Calls",2.9001798243525,10.2161402358974,43,"Friday"
"2492",2019-05-31,"Care Services",0.653032120785064,3.40136858951977,43,"Friday"
"2493",2019-05-31,"Consumer Purchasing",30.1464159528186,64.678630604852,43,"Friday"
"2494",2019-05-31,"Religious/Spiritual Activities",1.71956753389074,13.6473489478354,43,"Friday"
"2495",2019-05-31,"Socializing and Leisure",328.877409863774,184.385782977865,43,"Friday"
"2496",2019-05-31,"Sports and Exercise",34.6768430142036,107.96023251594,43,"Friday"
"2497",2019-05-31,"Traveling",62.6528123289038,66.8601426362717,43,"Friday"
"2498",2019-05-31,"Volunteering",0,0,43,"Friday"
"2499",2019-05-31,"Work",113.754793076497,231.147058691486,43,"Friday"
"2500",2019-06-01,"Caring for Household",37.3803665323432,91.006776584134,68,"Saturday"
"2501",2019-06-01,"Caring for Non-Household",11.9927500651398,43.25077827464,68,"Saturday"
"2502",2019-06-01,"Education",16.161521230547,60.1462412508195,68,"Saturday"
"2503",2019-06-01,"Eating and Drinking",67.155525635597,63.4518127975153,68,"Saturday"
"2504",2019-06-01,"Civic Duties",0,0,68,"Saturday"
"2505",2019-06-01,"Household Activities",88.9238649437107,102.283258851652,68,"Saturday"
"2506",2019-06-01,"Household Services",0.253447101269908,2.23712015898852,68,"Saturday"
"2507",2019-06-01,"Personal Care",598.685150260259,135.550397212483,68,"Saturday"
"2508",2019-06-01,"Phone Calls",4.93234271025209,16.5572650203767,68,"Saturday"
"2509",2019-06-01,"Care Services",0,0,68,"Saturday"
"2510",2019-06-01,"Consumer Purchasing",13.4592361767267,28.9793494261464,68,"Saturday"
"2511",2019-06-01,"Religious/Spiritual Activities",48.9501754400667,102.414916274947,68,"Saturday"
"2512",2019-06-01,"Socializing and Leisure",313.956947363068,210.734540608035,68,"Saturday"
"2513",2019-06-01,"Sports and Exercise",34.2207073176467,76.2098442190614,68,"Saturday"
"2514",2019-06-01,"Traveling",87.17527684041,117.334488823322,68,"Saturday"
"2515",2019-06-01,"Volunteering",11.2126616156889,55.3506863959692,68,"Saturday"
"2516",2019-06-01,"Work",91.2836017433559,183.86942153877,68,"Saturday"
"2517",2019-06-02,"Caring for Household",0.716890690358857,4.58178879187164,17,"Sunday"
"2518",2019-06-02,"Caring for Non-Household",11.9458530111087,67.2025244194229,17,"Sunday"
"2519",2019-06-02,"Education",1.48523570601707,6.50777582961424,17,"Sunday"
"2520",2019-06-02,"Eating and Drinking",60.8563113635589,30.0254499867731,17,"Sunday"
"2521",2019-06-02,"Civic Duties",0,0,17,"Sunday"
"2522",2019-06-02,"Household Activities",147.789299362331,177.306409779279,17,"Sunday"
"2523",2019-06-02,"Household Services",0,0,17,"Sunday"
"2524",2019-06-02,"Personal Care",620.225615564702,119.669971384039,17,"Sunday"
"2525",2019-06-02,"Phone Calls",2.52021611071403,17.2068139186901,17,"Sunday"
"2526",2019-06-02,"Care Services",7.08869057094853,28.2912236872863,17,"Sunday"
"2527",2019-06-02,"Consumer Purchasing",19.2909205976578,66.5885194857535,17,"Sunday"
"2528",2019-06-02,"Religious/Spiritual Activities",1.26010805535702,8.60340695934507,17,"Sunday"
"2529",2019-06-02,"Socializing and Leisure",334.763530605509,171.869406618172,17,"Sunday"
"2530",2019-06-02,"Sports and Exercise",5.26769531867348,14.9700701823787,17,"Sunday"
"2531",2019-06-02,"Traveling",33.4488060025039,26.0009125948674,17,"Sunday"
"2532",2019-06-02,"Volunteering",9.01261467469624,42.5608019861126,17,"Sunday"
"2533",2019-06-02,"Work",184.328212365864,208.970222799879,17,"Sunday"
"2534",2019-06-03,"Caring for Household",17.8951249688633,42.5121522194912,19,"Monday"
"2535",2019-06-03,"Caring for Non-Household",15.5292100222005,22.3120048496128,19,"Monday"
"2536",2019-06-03,"Education",13.6768980303973,30.7120248376128,19,"Monday"
"2537",2019-06-03,"Eating and Drinking",61.7791529874797,45.9822398193911,19,"Monday"
"2538",2019-06-03,"Civic Duties",0,0,19,"Monday"
"2539",2019-06-03,"Household Activities",141.146049306987,191.309489352276,19,"Monday"
"2540",2019-06-03,"Household Services",0.0966138093500755,0.42882792744348,19,"Monday"
"2541",2019-06-03,"Personal Care",566.838370810893,144.189979769301,19,"Monday"
"2542",2019-06-03,"Phone Calls",3.56522494208403,13.237339314091,19,"Monday"
"2543",2019-06-03,"Care Services",13.5527680004374,45.9208880441998,19,"Monday"
"2544",2019-06-03,"Consumer Purchasing",19.0860166556538,29.1011756022076,19,"Monday"
"2545",2019-06-03,"Religious/Spiritual Activities",1.64820502930138,6.83590310543392,19,"Monday"
"2546",2019-06-03,"Socializing and Leisure",253.282993233976,184.697134040439,19,"Monday"
"2547",2019-06-03,"Sports and Exercise",24.3431246126404,39.7409666142645,19,"Monday"
"2548",2019-06-03,"Traveling",86.4188299986493,51.9415501828046,19,"Monday"
"2549",2019-06-03,"Volunteering",0,0,19,"Monday"
"2550",2019-06-03,"Work",209.014947481777,256.863667455441,19,"Monday"
"2551",2019-06-04,"Caring for Household",12.6014740303859,29.5059344571223,23,"Tuesday"
"2552",2019-06-04,"Caring for Non-Household",3.1856503084616,9.7767897512586,23,"Tuesday"
"2553",2019-06-04,"Education",0,0,23,"Tuesday"
"2554",2019-06-04,"Eating and Drinking",64.6615556099217,41.2426113853118,23,"Tuesday"
"2555",2019-06-04,"Civic Duties",0,0,23,"Tuesday"
"2556",2019-06-04,"Household Activities",99.8267292394088,119.741630883562,23,"Tuesday"
"2557",2019-06-04,"Household Services",9.61002006050663,27.7947714948002,23,"Tuesday"
"2558",2019-06-04,"Personal Care",605.489677582646,98.2012609329514,23,"Tuesday"
"2559",2019-06-04,"Phone Calls",7.83947076350478,13.0915889722243,23,"Tuesday"
"2560",2019-06-04,"Care Services",10.330815394583,17.4274026924593,23,"Tuesday"
"2561",2019-06-04,"Consumer Purchasing",25.6238945697813,39.6280023278548,23,"Tuesday"
"2562",2019-06-04,"Religious/Spiritual Activities",1.87300664802516,10.0870901974701,23,"Tuesday"
"2563",2019-06-04,"Socializing and Leisure",198.333625691734,168.840892287008,23,"Tuesday"
"2564",2019-06-04,"Sports and Exercise",34.1897096718104,98.1750252078841,23,"Tuesday"
"2565",2019-06-04,"Traveling",84.524306752138,62.6589987600011,23,"Tuesday"
"2566",2019-06-04,"Volunteering",2.15910326353257,15.9508829086782,23,"Tuesday"
"2567",2019-06-04,"Work",252.865151424403,233.11671310362,23,"Tuesday"
"2568",2019-06-05,"Caring for Household",21.0864276931019,64.9716737127032,20,"Wednesday"
"2569",2019-06-05,"Caring for Non-Household",13.1042248080175,42.1450069261545,20,"Wednesday"
"2570",2019-06-05,"Education",38.7915279670646,83.8412400543685,20,"Wednesday"
"2571",2019-06-05,"Eating and Drinking",63.5710872342077,32.6258157252223,20,"Wednesday"
"2572",2019-06-05,"Civic Duties",0,0,20,"Wednesday"
"2573",2019-06-05,"Household Activities",70.1285950938765,92.9740000072782,20,"Wednesday"
"2574",2019-06-05,"Household Services",0,0,20,"Wednesday"
"2575",2019-06-05,"Personal Care",566.221187800085,153.339489297748,20,"Wednesday"
"2576",2019-06-05,"Phone Calls",2.60739026772629,9.89631797720979,20,"Wednesday"
"2577",2019-06-05,"Care Services",0,0,20,"Wednesday"
"2578",2019-06-05,"Consumer Purchasing",12.7041430614803,36.7889244156191,20,"Wednesday"
"2579",2019-06-05,"Religious/Spiritual Activities",5.12009896891941,19.8515349751664,20,"Wednesday"
"2580",2019-06-05,"Socializing and Leisure",244.134814754953,183.261524998422,20,"Wednesday"
"2581",2019-06-05,"Sports and Exercise",11.3353434699517,23.4226893889209,20,"Wednesday"
"2582",2019-06-05,"Traveling",58.8275882904557,80.5492428236479,20,"Wednesday"
"2583",2019-06-05,"Volunteering",11.2590367561933,38.5133269445375,20,"Wednesday"
"2584",2019-06-05,"Work",308.346292996158,337.600164125457,20,"Wednesday"
"2585",2019-06-06,"Caring for Household",69.5758736559401,128.280096077622,14,"Thursday"
"2586",2019-06-06,"Caring for Non-Household",1.14567048652166,3.3032492263207,14,"Thursday"
"2587",2019-06-06,"Education",0,0,14,"Thursday"
"2588",2019-06-06,"Eating and Drinking",67.6551990983007,55.9433358298437,14,"Thursday"
"2589",2019-06-06,"Civic Duties",0,0,14,"Thursday"
"2590",2019-06-06,"Household Activities",163.853449358421,195.465739865187,14,"Thursday"
"2591",2019-06-06,"Household Services",0,0,14,"Thursday"
"2592",2019-06-06,"Personal Care",445.75692489502,122.851463742494,14,"Thursday"
"2593",2019-06-06,"Phone Calls",2.02990381503691,6.72707080973247,14,"Thursday"
"2594",2019-06-06,"Care Services",0,0,14,"Thursday"
"2595",2019-06-06,"Consumer Purchasing",19.7479029484613,29.2049727259348,14,"Thursday"
"2596",2019-06-06,"Religious/Spiritual Activities",21.5544748133919,78.7130062976618,14,"Thursday"
"2597",2019-06-06,"Socializing and Leisure",366.343653101383,213.941441610987,14,"Thursday"
"2598",2019-06-06,"Sports and Exercise",0,0,14,"Thursday"
"2599",2019-06-06,"Traveling",60.8732063755647,42.7920213088702,14,"Thursday"
"2600",2019-06-06,"Volunteering",0,0,14,"Thursday"
"2601",2019-06-06,"Work",220.560776976251,236.963803968321,14,"Thursday"
"2602",2019-06-07,"Caring for Household",15.3989620947443,41.6572286672504,45,"Friday"
"2603",2019-06-07,"Caring for Non-Household",5.59878050294382,22.52447749539,45,"Friday"
"2604",2019-06-07,"Education",0,0,45,"Friday"
"2605",2019-06-07,"Eating and Drinking",61.0422739491428,49.4401235169649,45,"Friday"
"2606",2019-06-07,"Civic Duties",0,0,45,"Friday"
"2607",2019-06-07,"Household Activities",135.289302210561,125.037708779719,45,"Friday"
"2608",2019-06-07,"Household Services",0.783457288422211,8.36046355643317,45,"Friday"
"2609",2019-06-07,"Personal Care",631.395405643078,163.712725942111,45,"Friday"
"2610",2019-06-07,"Phone Calls",7.63273050409411,35.3918419813293,45,"Friday"
"2611",2019-06-07,"Care Services",2.13202187825323,14.5480278516883,45,"Friday"
"2612",2019-06-07,"Consumer Purchasing",48.9585397182577,83.6213303699964,45,"Friday"
"2613",2019-06-07,"Religious/Spiritual Activities",3.18739492665389,24.7019878111857,45,"Friday"
"2614",2019-06-07,"Socializing and Leisure",335.83421425721,167.613868417768,45,"Friday"
"2615",2019-06-07,"Sports and Exercise",29.8779097469986,79.2287038373122,45,"Friday"
"2616",2019-06-07,"Traveling",95.9674944329037,125.945237852151,45,"Friday"
"2617",2019-06-07,"Volunteering",4.82603493116479,43.631570980429,45,"Friday"
"2618",2019-06-07,"Work",50.6519872945394,160.96153592941,45,"Friday"
"2619",2019-06-08,"Caring for Household",19.3631001495539,47.6088854292323,48,"Saturday"
"2620",2019-06-08,"Caring for Non-Household",3.45473359235043,16.2003934110887,48,"Saturday"
"2621",2019-06-08,"Education",0,0,48,"Saturday"
"2622",2019-06-08,"Eating and Drinking",74.0313904882995,43.9836179834611,48,"Saturday"
"2623",2019-06-08,"Civic Duties",1.87289477358584,14.0984006723339,48,"Saturday"
"2624",2019-06-08,"Household Activities",177.198727503686,186.235838908262,48,"Saturday"
"2625",2019-06-08,"Household Services",0.0598124572523201,0.543585096754188,48,"Saturday"
"2626",2019-06-08,"Personal Care",629.236663182529,119.61864487051,48,"Saturday"
"2627",2019-06-08,"Phone Calls",1.95375284550892,12.1200622709445,48,"Saturday"
"2628",2019-06-08,"Care Services",0.226445473735348,1.68302860137504,48,"Saturday"
"2629",2019-06-08,"Consumer Purchasing",16.6817843716476,30.8302715371462,48,"Saturday"
"2630",2019-06-08,"Religious/Spiritual Activities",20.3576676874421,40.4892912364666,48,"Saturday"
"2631",2019-06-08,"Socializing and Leisure",294.040345998628,219.025954652946,48,"Saturday"
"2632",2019-06-08,"Sports and Exercise",45.3001269990281,92.9740228377869,48,"Saturday"
"2633",2019-06-08,"Traveling",61.0135299135845,50.9264757140641,48,"Saturday"
"2634",2019-06-08,"Volunteering",6.32423920409183,24.2795984296746,48,"Saturday"
"2635",2019-06-08,"Work",72.0667510290595,148.876833994713,48,"Saturday"
"2636",2019-06-09,"Caring for Household",35.4710972801712,77.0502480635071,24,"Sunday"
"2637",2019-06-09,"Caring for Non-Household",6.34313429589311,24.0641753914461,24,"Sunday"
"2638",2019-06-09,"Education",9.10293822913532,36.0510918377532,24,"Sunday"
"2639",2019-06-09,"Eating and Drinking",76.3593797981016,33.7825954249523,24,"Sunday"
"2640",2019-06-09,"Civic Duties",0,0,24,"Sunday"
"2641",2019-06-09,"Household Activities",142.487627054933,124.229793430456,24,"Sunday"
"2642",2019-06-09,"Household Services",0.30010523985043,1.18762917164994,24,"Sunday"
"2643",2019-06-09,"Personal Care",537.356860901934,89.2534282544649,24,"Sunday"
"2644",2019-06-09,"Phone Calls",19.9592458252715,38.7295601801021,24,"Sunday"
"2645",2019-06-09,"Care Services",6.42967091172299,27.0218888273809,24,"Sunday"
"2646",2019-06-09,"Consumer Purchasing",23.8829335819384,42.5541519833332,24,"Sunday"
"2647",2019-06-09,"Religious/Spiritual Activities",0,0,24,"Sunday"
"2648",2019-06-09,"Socializing and Leisure",291.063786325681,232.261767920717,24,"Sunday"
"2649",2019-06-09,"Sports and Exercise",12.7761211138999,36.2523878239085,24,"Sunday"
"2650",2019-06-09,"Traveling",82.5209285464427,63.613806144653,24,"Sunday"
"2651",2019-06-09,"Volunteering",1.22031215679472,5.92623008923016,24,"Sunday"
"2652",2019-06-09,"Work",186.600102704915,214.57049928298,24,"Sunday"
"2653",2019-06-10,"Caring for Household",23.3397858065091,78.4229082832078,19,"Monday"
"2654",2019-06-10,"Caring for Non-Household",28.2355054213056,99.0784209429438,19,"Monday"
"2655",2019-06-10,"Education",5.42887757990499,24.939779471995,19,"Monday"
"2656",2019-06-10,"Eating and Drinking",49.3782736545958,40.0741481866594,19,"Monday"
"2657",2019-06-10,"Civic Duties",0,0,19,"Monday"
"2658",2019-06-10,"Household Activities",111.67953468295,214.138578289712,19,"Monday"
"2659",2019-06-10,"Household Services",3.02633114746668,16.3160207318272,19,"Monday"
"2660",2019-06-10,"Personal Care",572.23452610595,163.492254521084,19,"Monday"
"2661",2019-06-10,"Phone Calls",16.895067705488,38.2429360175396,19,"Monday"
"2662",2019-06-10,"Care Services",7.49851562851435,18.5173132384355,19,"Monday"
"2663",2019-06-10,"Consumer Purchasing",4.65193712444674,7.73430539266622,19,"Monday"
"2664",2019-06-10,"Religious/Spiritual Activities",11.5031377357043,52.7951364059605,19,"Monday"
"2665",2019-06-10,"Socializing and Leisure",277.970220000405,199.124808972147,19,"Monday"
"2666",2019-06-10,"Sports and Exercise",1.35721939497625,6.23494486799875,19,"Monday"
"2667",2019-06-10,"Traveling",91.9050269251381,99.8171939906623,19,"Monday"
"2668",2019-06-10,"Volunteering",3.22736575474399,13.5361019591127,19,"Monday"
"2669",2019-06-10,"Work",219.240951350491,247.930072484092,19,"Monday"
"2670",2019-06-11,"Caring for Household",23.1231474209546,44.7180930640097,15,"Tuesday"
"2671",2019-06-11,"Caring for Non-Household",5.63206922096865,16.4957339823526,15,"Tuesday"
"2672",2019-06-11,"Education",82.91628490507,184.84710135037,15,"Tuesday"
"2673",2019-06-11,"Eating and Drinking",81.9180490113219,59.4804148029354,15,"Tuesday"
"2674",2019-06-11,"Civic Duties",0,0,15,"Tuesday"
"2675",2019-06-11,"Household Activities",63.9382220327638,81.8532520027612,15,"Tuesday"
"2676",2019-06-11,"Household Services",0,0,15,"Tuesday"
"2677",2019-06-11,"Personal Care",586.129376611121,216.611085677183,15,"Tuesday"
"2678",2019-06-11,"Phone Calls",5.64364700313318,15.1668440111286,15,"Tuesday"
"2679",2019-06-11,"Care Services",8.99322703101748,25.6905636393574,15,"Tuesday"
"2680",2019-06-11,"Consumer Purchasing",10.2996693460079,14.4851653987701,15,"Tuesday"
"2681",2019-06-11,"Religious/Spiritual Activities",0,0,15,"Tuesday"
"2682",2019-06-11,"Socializing and Leisure",212.222343317143,158.979848374787,15,"Tuesday"
"2683",2019-06-11,"Sports and Exercise",19.3102588454044,42.6699194171013,15,"Tuesday"
"2684",2019-06-11,"Traveling",124.228653252639,94.9374911918667,15,"Tuesday"
"2685",2019-06-11,"Volunteering",24.2113859609124,119.199287580721,15,"Tuesday"
"2686",2019-06-11,"Work",191.433666041542,190.090181205987,15,"Tuesday"
"2687",2019-06-12,"Caring for Household",26.757698184024,51.883801521649,17,"Wednesday"
"2688",2019-06-12,"Caring for Non-Household",17.0277077656632,68.8401081247762,17,"Wednesday"
"2689",2019-06-12,"Education",0,0,17,"Wednesday"
"2690",2019-06-12,"Eating and Drinking",89.2164561185426,61.737373847828,17,"Wednesday"
"2691",2019-06-12,"Civic Duties",0,0,17,"Wednesday"
"2692",2019-06-12,"Household Activities",137.915300294013,212.481332414789,17,"Wednesday"
"2693",2019-06-12,"Household Services",1.50979851843448,6.55854131337248,17,"Wednesday"
"2694",2019-06-12,"Personal Care",639.433683043715,208.091760802469,17,"Wednesday"
"2695",2019-06-12,"Phone Calls",2.82032265998937,13.397381671207,17,"Wednesday"
"2696",2019-06-12,"Care Services",8.02004928766221,28.8945105549481,17,"Wednesday"
"2697",2019-06-12,"Consumer Purchasing",9.66647936684547,18.175967879648,17,"Wednesday"
"2698",2019-06-12,"Religious/Spiritual Activities",0.305301996612156,1.19720536236335,17,"Wednesday"
"2699",2019-06-12,"Socializing and Leisure",248.375283153319,218.822739556748,17,"Wednesday"
"2700",2019-06-12,"Sports and Exercise",27.6611312233339,129.189611808567,17,"Wednesday"
"2701",2019-06-12,"Traveling",34.8968057921155,47.7318121312455,17,"Wednesday"
"2702",2019-06-12,"Volunteering",0,0,17,"Wednesday"
"2703",2019-06-12,"Work",176.771791341722,256.314590436949,17,"Wednesday"
"2704",2019-06-13,"Caring for Household",7.57285130930742,21.8220292588428,15,"Thursday"
"2705",2019-06-13,"Caring for Non-Household",15.5652261840537,48.805754972268,15,"Thursday"
"2706",2019-06-13,"Education",0,0,15,"Thursday"
"2707",2019-06-13,"Eating and Drinking",72.5644539984766,44.7814181981635,15,"Thursday"
"2708",2019-06-13,"Civic Duties",0,0,15,"Thursday"
"2709",2019-06-13,"Household Activities",106.808312329286,145.511385765573,15,"Thursday"
"2710",2019-06-13,"Household Services",0,0,15,"Thursday"
"2711",2019-06-13,"Personal Care",623.597999209919,131.602151501512,15,"Thursday"
"2712",2019-06-13,"Phone Calls",1.10162710149507,8.05506325895461,15,"Thursday"
"2713",2019-06-13,"Care Services",2.51129204756488,12.0154457155732,15,"Thursday"
"2714",2019-06-13,"Consumer Purchasing",39.09296188608,42.7573543283725,15,"Thursday"
"2715",2019-06-13,"Religious/Spiritual Activities",9.41489150820246,50.0355013665551,15,"Thursday"
"2716",2019-06-13,"Socializing and Leisure",286.888791990997,174.668630153495,15,"Thursday"
"2717",2019-06-13,"Sports and Exercise",63.6540114191264,89.091768894598,15,"Thursday"
"2718",2019-06-13,"Traveling",52.5361716094467,52.5876795606789,15,"Thursday"
"2719",2019-06-13,"Volunteering",15.860532064856,52.8756750413903,15,"Thursday"
"2720",2019-06-13,"Work",135.095191428596,262.908249577132,15,"Thursday"
"2721",2019-06-14,"Caring for Household",22.6978910894578,63.4579247227923,51,"Friday"
"2722",2019-06-14,"Caring for Non-Household",2.87387007704749,14.804147930226,51,"Friday"
"2723",2019-06-14,"Education",27.658098781539,131.384746534882,51,"Friday"
"2724",2019-06-14,"Eating and Drinking",65.2954297904893,41.0704869738229,51,"Friday"
"2725",2019-06-14,"Civic Duties",0,0,51,"Friday"
"2726",2019-06-14,"Household Activities",158.452112866003,156.366564336024,51,"Friday"
"2727",2019-06-14,"Household Services",0,0,51,"Friday"
"2728",2019-06-14,"Personal Care",602.058904626096,136.697127926573,51,"Friday"
"2729",2019-06-14,"Phone Calls",0.692386072855113,6.61166654353388,51,"Friday"
"2730",2019-06-14,"Care Services",1.53963572149204,13.2169448223728,51,"Friday"
"2731",2019-06-14,"Consumer Purchasing",43.807922820501,58.4759708430622,51,"Friday"
"2732",2019-06-14,"Religious/Spiritual Activities",4.85564617308131,32.486776954183,51,"Friday"
"2733",2019-06-14,"Socializing and Leisure",291.948528348153,155.572346216013,51,"Friday"
"2734",2019-06-14,"Sports and Exercise",29.0326397725464,79.4070402236462,51,"Friday"
"2735",2019-06-14,"Traveling",85.9652765750439,109.205077060958,51,"Friday"
"2736",2019-06-14,"Volunteering",15.5432579531907,67.6984577977984,51,"Friday"
"2737",2019-06-14,"Work",78.5634376231614,169.434106155086,51,"Friday"
"2738",2019-06-15,"Caring for Household",18.2842734651751,59.8496928145444,36,"Saturday"
"2739",2019-06-15,"Caring for Non-Household",7.87898984502287,27.3449178432541,36,"Saturday"
"2740",2019-06-15,"Education",0,0,36,"Saturday"
"2741",2019-06-15,"Eating and Drinking",69.5242698294414,43.0475407517261,36,"Saturday"
"2742",2019-06-15,"Civic Duties",0,0,36,"Saturday"
"2743",2019-06-15,"Household Activities",129.413570873499,129.107637869702,36,"Saturday"
"2744",2019-06-15,"Household Services",0,0,36,"Saturday"
"2745",2019-06-15,"Personal Care",622.230202844581,158.198234428219,36,"Saturday"
"2746",2019-06-15,"Phone Calls",13.4947284330688,56.5223464207365,36,"Saturday"
"2747",2019-06-15,"Care Services",0.693070034204053,4.10443721767744,36,"Saturday"
"2748",2019-06-15,"Consumer Purchasing",13.1974932749585,28.9887783064062,36,"Saturday"
"2749",2019-06-15,"Religious/Spiritual Activities",20.6014193430817,49.2178055684218,36,"Saturday"
"2750",2019-06-15,"Socializing and Leisure",395.186359319727,234.409377243374,36,"Saturday"
"2751",2019-06-15,"Sports and Exercise",44.1614702387761,95.0864957341686,36,"Saturday"
"2752",2019-06-15,"Traveling",64.3513989586531,66.3303939195619,36,"Saturday"
"2753",2019-06-15,"Volunteering",12.1392440670964,48.0984511015881,36,"Saturday"
"2754",2019-06-15,"Work",10.0320140131313,65.0308822464419,36,"Saturday"
"2755",2019-06-16,"Caring for Household",23.7703433333817,69.3124159841266,20,"Sunday"
"2756",2019-06-16,"Caring for Non-Household",8.95140556693126,22.7819681399584,20,"Sunday"
"2757",2019-06-16,"Education",0,0,20,"Sunday"
"2758",2019-06-16,"Eating and Drinking",59.6943064586596,42.3111529412932,20,"Sunday"
"2759",2019-06-16,"Civic Duties",0,0,20,"Sunday"
"2760",2019-06-16,"Household Activities",72.6918063049066,90.3255564377356,20,"Sunday"
"2761",2019-06-16,"Household Services",0,0,20,"Sunday"
"2762",2019-06-16,"Personal Care",629.142996824209,97.2936867569069,20,"Sunday"
"2763",2019-06-16,"Phone Calls",10.9460910567945,29.724081296538,20,"Sunday"
"2764",2019-06-16,"Care Services",6.05321510693675,17.9254104544722,20,"Sunday"
"2765",2019-06-16,"Consumer Purchasing",12.5500554937353,29.6351574506954,20,"Sunday"
"2766",2019-06-16,"Religious/Spiritual Activities",0.941961719589156,7.45857972207407,20,"Sunday"
"2767",2019-06-16,"Socializing and Leisure",309.667469118341,235.010216471384,20,"Sunday"
"2768",2019-06-16,"Sports and Exercise",13.7173661785954,25.9045836070062,20,"Sunday"
"2769",2019-06-16,"Traveling",82.4352487824543,112.118821246722,20,"Sunday"
"2770",2019-06-16,"Volunteering",0,0,20,"Sunday"
"2771",2019-06-16,"Work",194.241668630173,263.4221824664,20,"Sunday"
"2772",2019-06-17,"Caring for Household",11.0636112758095,24.4851848750569,16,"Monday"
"2773",2019-06-17,"Caring for Non-Household",0.89765393009134,3.55795256191327,16,"Monday"
"2774",2019-06-17,"Education",0,0,16,"Monday"
"2775",2019-06-17,"Eating and Drinking",58.8027506223805,30.4511970099941,16,"Monday"
"2776",2019-06-17,"Civic Duties",0,0,16,"Monday"
"2777",2019-06-17,"Household Activities",79.2948252353535,74.109107084604,16,"Monday"
"2778",2019-06-17,"Household Services",0,0,16,"Monday"
"2779",2019-06-17,"Personal Care",581.559736020315,117.704233111949,16,"Monday"
"2780",2019-06-17,"Phone Calls",17.7336614049787,30.7890852439821,16,"Monday"
"2781",2019-06-17,"Care Services",14.9478125988892,83.3757337523252,16,"Monday"
"2782",2019-06-17,"Consumer Purchasing",5.7444218757838,14.8525634800233,16,"Monday"
"2783",2019-06-17,"Religious/Spiritual Activities",1.70984908450743,6.26862988964341,16,"Monday"
"2784",2019-06-17,"Socializing and Leisure",239.787861548085,152.716034453375,16,"Monday"
"2785",2019-06-17,"Sports and Exercise",21.3460048547381,41.2945505544053,16,"Monday"
"2786",2019-06-17,"Traveling",42.5735870560148,48.753815835961,16,"Monday"
"2787",2019-06-17,"Volunteering",1.20334840646513,7.25965778477074,16,"Monday"
"2788",2019-06-17,"Work",356.093056090553,262.663099640857,16,"Monday"
"2789",2019-06-18,"Caring for Household",11.2226582258072,27.5518431974918,13,"Tuesday"
"2790",2019-06-18,"Caring for Non-Household",6.99933717688527,19.6206061697513,13,"Tuesday"
"2791",2019-06-18,"Education",0,0,13,"Tuesday"
"2792",2019-06-18,"Eating and Drinking",39.1167790856684,28.9184750411283,13,"Tuesday"
"2793",2019-06-18,"Civic Duties",0,0,13,"Tuesday"
"2794",2019-06-18,"Household Activities",121.78359001647,94.9366336131944,13,"Tuesday"
"2795",2019-06-18,"Household Services",0,0,13,"Tuesday"
"2796",2019-06-18,"Personal Care",579.574736099225,106.842508754589,13,"Tuesday"
"2797",2019-06-18,"Phone Calls",12.7443072519825,47.0085375757379,13,"Tuesday"
"2798",2019-06-18,"Care Services",4.20393902560789,17.0659691585259,13,"Tuesday"
"2799",2019-06-18,"Consumer Purchasing",27.1483958147349,37.6528026725279,13,"Tuesday"
"2800",2019-06-18,"Religious/Spiritual Activities",4.94823306386775,19.2710569763837,13,"Tuesday"
"2801",2019-06-18,"Socializing and Leisure",321.415857858211,141.19322175626,13,"Tuesday"
"2802",2019-06-18,"Sports and Exercise",14.7904843740989,30.4387120655036,13,"Tuesday"
"2803",2019-06-18,"Traveling",86.5047555554382,55.225437958623,13,"Tuesday"
"2804",2019-06-18,"Volunteering",40.9059974659543,89.5980117571589,13,"Tuesday"
"2805",2019-06-18,"Work",162.438470797459,225.929754242979,13,"Tuesday"
"2806",2019-06-19,"Caring for Household",20.3149716011164,49.7887234373796,15,"Wednesday"
"2807",2019-06-19,"Caring for Non-Household",5.17005232438497,11.0659691072013,15,"Wednesday"
"2808",2019-06-19,"Education",54.0090489093744,228.412461886227,15,"Wednesday"
"2809",2019-06-19,"Eating and Drinking",44.6954229726011,37.4019405544289,15,"Wednesday"
"2810",2019-06-19,"Civic Duties",0,0,15,"Wednesday"
"2811",2019-06-19,"Household Activities",88.4338209900526,95.6761628530917,15,"Wednesday"
"2812",2019-06-19,"Household Services",0,0,15,"Wednesday"
"2813",2019-06-19,"Personal Care",565.238626770361,190.283922240572,15,"Wednesday"
"2814",2019-06-19,"Phone Calls",15.8013209171481,31.7724243867562,15,"Wednesday"
"2815",2019-06-19,"Care Services",12.1727582472753,27.0731618354513,15,"Wednesday"
"2816",2019-06-19,"Consumer Purchasing",35.3270535272987,82.4484998783807,15,"Wednesday"
"2817",2019-06-19,"Religious/Spiritual Activities",0,0,15,"Wednesday"
"2818",2019-06-19,"Socializing and Leisure",341.338162311267,296.34745533567,15,"Wednesday"
"2819",2019-06-19,"Sports and Exercise",28.8673511842973,61.2883823508375,15,"Wednesday"
"2820",2019-06-19,"Traveling",61.6339862126757,54.3819643855258,15,"Wednesday"
"2821",2019-06-19,"Volunteering",0,0,15,"Wednesday"
"2822",2019-06-19,"Work",142.052635986182,228.04001470226,15,"Wednesday"
