"","DATE","ACTIVITY","mean","sd","n","StringencyIndex"
"387",2020-02-12,"LEISSOCCOM",18.3071993340559,23.9969122995958,20,8.33
"388",2020-02-13,"HHACT",123.174022173949,125.602031388599,19,8.33
"389",2020-02-13,"PHONE",0,0,19,8.33
"390",2020-02-13,"RELIG",0.672422664462138,3.10389879924296,19,8.33
"391",2020-02-13,"SOCIAL",328.741046159943,173.815462019123,19,8.33
"392",2020-02-13,"SPORTS",25.9221885593701,68.5651794010372,19,8.33
"393",2020-02-13,"TRAVEL",74.7067476527766,57.6260936860253,19,8.33
"394",2020-02-13,"WORK",149.183968470123,233.377019535219,19,8.33
"395",2020-02-13,"LEISATTEND",0,0,19,8.33
"396",2020-02-13,"LEISSOCCOM",21.5990081817361,45.4463156964102,19,8.33
"397",2020-02-14,"HHACT",130.330677262325,113.995741173888,41,8.33
"398",2020-02-14,"PHONE",5.78538797211048,18.7652913922515,41,8.33
"399",2020-02-14,"RELIG",3.22403605796467,16.7262918137672,41,8.33
"400",2020-02-14,"SOCIAL",351.841463087862,182.875032689804,41,8.33
"401",2020-02-14,"SPORTS",20.3820850410359,55.2479598174028,41,8.33
"402",2020-02-14,"TRAVEL",62.3484674251264,48.0707914197788,41,8.33
"403",2020-02-14,"WORK",82.5639263097865,186.901646608641,41,8.33
"404",2020-02-14,"LEISATTEND",16.812337792267,80.8105823445747,41,8.33
"405",2020-02-14,"LEISSOCCOM",69.6243918748086,95.8324642322425,41,8.33
"406",2020-02-15,"HHACT",104.174932272482,119.670652310474,47,8.33
"407",2020-02-15,"PHONE",9.33818597448614,24.8413752923639,47,8.33
"408",2020-02-15,"RELIG",18.3396526681173,38.043849554399,47,8.33
"409",2020-02-15,"SOCIAL",326.746936633047,217.968200289701,47,8.33
"410",2020-02-15,"SPORTS",18.8856615722906,53.8973435693131,47,8.33
"411",2020-02-15,"TRAVEL",75.9476100752309,87.3237046048931,47,8.33
"412",2020-02-15,"WORK",89.7115188200573,230.442917659541,47,8.33
"413",2020-02-15,"LEISATTEND",0,0,47,8.33
"414",2020-02-15,"LEISSOCCOM",43.1619203753489,107.357686959431,47,8.33
"415",2020-02-16,"HHACT",65.5802642181435,118.054343764794,25,8.33
"416",2020-02-16,"PHONE",4.28389441584284,10.6359769691294,25,8.33
"417",2020-02-16,"RELIG",1.89017312724052,10.9219274502126,25,8.33
"418",2020-02-16,"SOCIAL",197.64742224746,242.704601208592,25,8.33
"419",2020-02-16,"SPORTS",24.7523457311567,57.920455629716,25,8.33
"420",2020-02-16,"TRAVEL",89.3070538280723,133.418670987713,25,8.33
"421",2020-02-16,"WORK",235.461936260748,273.367284125642,25,8.33
"422",2020-02-16,"LEISATTEND",0,0,25,8.33
"423",2020-02-16,"LEISSOCCOM",17.2919946776851,41.9691527880718,25,8.33
"424",2020-02-17,"HHACT",171.494731828579,193.846736314155,18,8.33
"425",2020-02-17,"PHONE",5.94165599459668,16.6055817460182,18,8.33
"426",2020-02-17,"RELIG",2.89172349264398,12.8507332606997,18,8.33
"427",2020-02-17,"SOCIAL",224.451073038644,156.058166310159,18,8.33
"428",2020-02-17,"SPORTS",7.30902328093942,30.6743739610951,18,8.33
"429",2020-02-17,"TRAVEL",56.6179123427232,55.5944233938493,18,8.33
"430",2020-02-17,"WORK",210.827596628349,279.895773937308,18,8.33
"431",2020-02-17,"LEISATTEND",0,0,18,8.33
"432",2020-02-17,"LEISSOCCOM",14.4389264928189,24.3881020317508,18,8.33
"433",2020-02-18,"HHACT",72.1969045295007,98.3280067094536,17,8.33
"434",2020-02-18,"PHONE",0.845409950337114,3.39973340407696,17,8.33
"435",2020-02-18,"RELIG",0,0,17,8.33
"436",2020-02-18,"SOCIAL",161.506243536423,119.452876350895,17,8.33
"437",2020-02-18,"SPORTS",43.566997378229,52.7252479334338,17,8.33
"438",2020-02-18,"TRAVEL",57.1824917991207,27.8635737276736,17,8.33
"439",2020-02-18,"WORK",360.784642494448,259.130602607253,17,8.33
"440",2020-02-18,"LEISATTEND",0,0,17,8.33
"441",2020-02-18,"LEISSOCCOM",10.3355357174308,21.7365368051831,17,8.33
"442",2020-02-19,"HHACT",116.352206837758,111.735899546741,24,8.33
"443",2020-02-19,"PHONE",12.8134523261551,27.5235062271017,24,8.33
"444",2020-02-19,"RELIG",3.05157990535411,9.06836575751724,24,8.33
"445",2020-02-19,"SOCIAL",267.563622271623,196.993799480871,24,8.33
"446",2020-02-19,"SPORTS",9.61662563966708,23.8034368261291,24,8.33
"447",2020-02-19,"TRAVEL",55.938496901491,46.9433500833501,24,8.33
"448",2020-02-19,"WORK",201.370138142789,229.49793688533,24,8.33
"449",2020-02-19,"LEISATTEND",0,0,24,8.33
"450",2020-02-19,"LEISSOCCOM",24.9996912563294,41.9954643241923,24,8.33
"451",2020-02-20,"HHACT",90.6260975149437,85.6687109416574,14,8.33
"452",2020-02-20,"PHONE",2.58401635279351,7.35893328471468,14,8.33
"453",2020-02-20,"RELIG",5.69834299791609,15.9354016989047,14,8.33
"454",2020-02-20,"SOCIAL",237.926541224365,183.448277350001,14,8.33
"455",2020-02-20,"SPORTS",22.5279180183661,43.545823854961,14,8.33
"456",2020-02-20,"TRAVEL",113.923515628221,79.8557586057106,14,8.33
"457",2020-02-20,"WORK",408.040287294644,292.248003461725,14,8.33
"458",2020-02-20,"LEISATTEND",0,0,14,8.33
"459",2020-02-20,"LEISSOCCOM",38.063814814288,56.5233187007195,14,8.33
"460",2020-02-21,"HHACT",130.565982788906,149.681305773612,55,8.33
"461",2020-02-21,"PHONE",3.18403840844736,10.2217449995291,55,8.33
"462",2020-02-21,"RELIG",9.76590160477568,30.3821617094044,55,8.33
"463",2020-02-21,"SOCIAL",353.572499952625,197.162543433181,55,8.33
"464",2020-02-21,"SPORTS",21.6737048703107,62.9632698229348,55,8.33
"465",2020-02-21,"TRAVEL",60.0138681919825,63.4380761780653,55,8.33
"466",2020-02-21,"WORK",74.168079364678,152.161181466346,55,8.33
"467",2020-02-21,"LEISATTEND",2.33659222383984,13.5525383528134,55,8.33
"468",2020-02-21,"LEISSOCCOM",42.5820757891308,76.390006385099,55,8.33
"469",2020-02-22,"HHACT",117.819392827144,148.935096932009,46,8.33
"470",2020-02-22,"PHONE",7.35573849424033,18.2691214371402,46,8.33
"471",2020-02-22,"RELIG",15.0073067176707,43.2858078838593,46,8.33
"472",2020-02-22,"SOCIAL",339.486289060899,196.377277472898,46,8.33
"473",2020-02-22,"SPORTS",12.159570349229,27.8926561200931,46,8.33
"474",2020-02-22,"TRAVEL",45.7044024799703,48.6941462488664,46,8.33
"475",2020-02-22,"WORK",72.1872782996968,213.11912440936,46,8.33
"476",2020-02-22,"LEISATTEND",8.08518512400603,36.7914224122284,46,8.33
"477",2020-02-22,"LEISSOCCOM",35.7658984745552,81.4980573769621,46,8.33
"478",2020-02-23,"HHACT",121.86127445029,170.705868521188,24,8.33
"479",2020-02-23,"PHONE",4.30501477571348,12.0885030140854,24,8.33
"480",2020-02-23,"RELIG",3.02042687942202,20.7084263185153,24,8.33
"481",2020-02-23,"SOCIAL",298.994722791649,235.982929850909,24,8.33
"482",2020-02-23,"SPORTS",7.2256026164969,20.3408009304424,24,8.33
"483",2020-02-23,"TRAVEL",77.8568512387916,62.6066305069273,24,8.33
"484",2020-02-23,"WORK",206.562420590391,259.722475265993,24,8.33
"485",2020-02-23,"LEISATTEND",0,0,24,8.33
"486",2020-02-23,"LEISSOCCOM",21.3852461101159,37.401864953511,24,8.33
"487",2020-02-24,"HHACT",72.5608375302788,77.4564614573854,18,8.33
"488",2020-02-24,"PHONE",3.49233198174823,7.12121623681278,18,8.33
"489",2020-02-24,"RELIG",4.23715243699071,15.1724060022432,18,8.33
"490",2020-02-24,"SOCIAL",193.914969721837,159.762281959459,18,8.33
"491",2020-02-24,"SPORTS",5.0156681237497,21.1241709700919,18,8.33
"492",2020-02-24,"TRAVEL",85.2883341444771,65.7416420563688,18,8.33
"493",2020-02-24,"WORK",277.427310574397,257.008904258152,18,8.33
"494",2020-02-24,"LEISATTEND",0,0,18,8.33
"495",2020-02-24,"LEISSOCCOM",20.9735009871114,32.7848422754469,18,8.33
"496",2020-02-25,"HHACT",66.7024009771606,90.0499250870952,24,8.33
"497",2020-02-25,"PHONE",3.47120455012882,12.7893211473231,24,8.33
"498",2020-02-25,"RELIG",1.15007435107752,5.76017010385232,24,8.33
"499",2020-02-25,"SOCIAL",232.229855759132,191.798087402627,24,8.33
"500",2020-02-25,"SPORTS",7.61621022956104,17.5911256781382,24,8.33
"501",2020-02-25,"TRAVEL",74.7060627569324,52.5923057623978,24,8.33
"502",2020-02-25,"WORK",340.430655303952,354.966133009491,24,8.33
"503",2020-02-25,"LEISATTEND",1.18103644925226,7.59321905072814,24,8.33
"504",2020-02-25,"LEISSOCCOM",25.2618438263904,44.945334657147,24,8.33
"505",2020-02-26,"HHACT",87.1531829022762,110.000480518172,20,8.33
"506",2020-02-26,"PHONE",1.42618654153123,7.38770944345837,20,8.33
"507",2020-02-26,"RELIG",0.822691816336021,2.7477438696675,20,8.33
"508",2020-02-26,"SOCIAL",238.314087071162,262.053317581766,20,8.33
"509",2020-02-26,"SPORTS",14.1760506546874,24.8478643080212,20,8.33
"510",2020-02-26,"TRAVEL",84.6217717421597,65.3120054223935,20,8.33
"511",2020-02-26,"WORK",317.85720467818,233.244564913908,20,8.33
"512",2020-02-26,"LEISATTEND",0,0,20,8.33
"513",2020-02-26,"LEISSOCCOM",19.9443637241039,36.4456230919798,20,8.33
"514",2020-02-27,"HHACT",89.5390579739652,149.889109120961,15,8.33
"515",2020-02-27,"PHONE",0.724097648190654,4.60419505711423,15,8.33
"516",2020-02-27,"RELIG",0.433915470228428,2.51405040575484,15,8.33
"517",2020-02-27,"SOCIAL",133.93880875882,164.734111408856,15,8.33
"518",2020-02-27,"SPORTS",2.2369569754453,9.19099030768598,15,8.33
"519",2020-02-27,"TRAVEL",61.8496832185136,46.5205674586891,15,8.33
"520",2020-02-27,"WORK",319.711769107434,297.715677426072,15,8.33
"521",2020-02-27,"LEISATTEND",0,0,15,8.33
"522",2020-02-27,"LEISSOCCOM",1.58305297729526,4.86347579922986,15,8.33
"523",2020-02-28,"HHACT",176.111941214489,188.904799335961,39,8.33
"524",2020-02-28,"PHONE",2.16810970128393,9.60016721091321,39,8.33
"525",2020-02-28,"RELIG",6.43716184499931,21.3009608651461,39,8.33
"526",2020-02-28,"SOCIAL",301.043404531449,217.479380302019,39,8.33
"527",2020-02-28,"SPORTS",8.8450657833934,22.5577798951618,39,8.33
"528",2020-02-28,"TRAVEL",98.5392133824227,150.76121349595,39,8.33
"529",2020-02-28,"WORK",85.4745832282959,204.52021961871,39,8.33
"530",2020-02-28,"LEISATTEND",10.1564627109347,50.5591457319259,39,8.33
"531",2020-02-28,"LEISSOCCOM",47.3347109623563,102.79657651296,39,8.33
"532",2020-02-29,"HHACT",124.692224260117,168.815898925363,61,8.33
"533",2020-02-29,"PHONE",3.62766901491526,15.2679182345499,61,8.33
"534",2020-02-29,"RELIG",11.2588160003317,38.4970389706978,61,8.33
"535",2020-02-29,"SOCIAL",341.456849116979,206.211104553688,61,8.33
"536",2020-02-29,"SPORTS",26.1082644523843,64.2764753263565,61,8.33
"537",2020-02-29,"TRAVEL",65.6006678251599,77.881495703948,61,8.33
"538",2020-02-29,"WORK",101.903214541638,171.475773255331,61,8.33
"539",2020-02-29,"LEISATTEND",3.16555719675299,25.4836551483414,61,8.33
"540",2020-02-29,"LEISSOCCOM",68.2240955689061,128.00245968815,61,8.33
"541",2020-03-01,"HHACT",105.740029634783,126.778876690458,22,8.33
"542",2020-03-01,"PHONE",0.928170135739531,3.65733845816661,22,8.33
"543",2020-03-01,"RELIG",0,0,22,8.33
"544",2020-03-01,"SOCIAL",217.197027065647,166.522845583183,22,8.33
"545",2020-03-01,"SPORTS",16.8585953901806,33.9086500527412,22,8.33
"546",2020-03-01,"TRAVEL",121.631795601103,98.5947686059682,22,8.33
"547",2020-03-01,"WORK",325.298885117326,250.416301072728,22,8.33
"548",2020-03-01,"LEISATTEND",0,0,22,8.33
"549",2020-03-01,"LEISSOCCOM",11.223896809033,24.3040590535367,22,8.33
"550",2020-03-02,"HHACT",101.723753524506,124.560864265466,21,8.33
"551",2020-03-02,"PHONE",0.586840228988756,2.90830225562824,21,8.33
"552",2020-03-02,"RELIG",9.89254763371101,28.1507866874791,21,8.33
"553",2020-03-02,"SOCIAL",299.082453962207,207.315717925805,21,8.33
"554",2020-03-02,"SPORTS",11.100989474946,29.298269100009,21,8.33
"555",2020-03-02,"TRAVEL",71.6140193700395,39.9690797780105,21,8.33
"556",2020-03-02,"WORK",244.68508127444,243.630701105596,21,8.33
"557",2020-03-02,"LEISATTEND",8.99847188699204,28.3813486490354,21,8.33
"558",2020-03-02,"LEISSOCCOM",33.2568809866508,50.4687293870524,21,8.33
"559",2020-03-03,"HHACT",83.7848995860288,56.5650777775236,22,8.33
"560",2020-03-03,"PHONE",1.83293265594264,10.5884425479547,22,8.33
"561",2020-03-03,"RELIG",6.11347387852112,18.3979632833895,22,8.33
"562",2020-03-03,"SOCIAL",268.753185171399,222.394013806478,22,8.33
"563",2020-03-03,"SPORTS",38.5028310247622,54.5223219252555,22,8.33
"564",2020-03-03,"TRAVEL",53.270623156248,41.4493700542439,22,8.33
"565",2020-03-03,"WORK",186.841519521696,228.674105979634,22,8.33
"566",2020-03-03,"LEISATTEND",0,0,22,8.33
"567",2020-03-03,"LEISSOCCOM",16.0496136436942,29.1568315385832,22,8.33
"568",2020-03-04,"HHACT",141.768821889044,101.402448745975,10,8.33
"569",2020-03-04,"PHONE",0.618072007817577,2.54357050286513,10,8.33
"570",2020-03-04,"RELIG",11.2184840701994,45.4064975996708,10,8.33
"571",2020-03-04,"SOCIAL",237.991508359237,142.654147734654,10,8.33
"572",2020-03-04,"SPORTS",17.1925836337191,36.3499082166122,10,8.33
"573",2020-03-04,"TRAVEL",67.9103484082991,52.3552059832787,10,8.33
"574",2020-03-04,"WORK",189.886537325382,230.751907843051,10,8.33
"575",2020-03-04,"LEISATTEND",0.882972084670112,4.10850363481482,10,8.33
"576",2020-03-04,"LEISSOCCOM",22.9886977076529,28.7749265807021,10,8.33
"577",2020-03-05,"HHACT",162.080536946905,149.431240104668,13,8.33
"578",2020-03-05,"PHONE",0,0,13,8.33
"579",2020-03-05,"RELIG",3.58157540163255,8.74637425699306,13,8.33
"580",2020-03-05,"SOCIAL",328.829150484785,211.09430119214,13,8.33
"581",2020-03-05,"SPORTS",25.6560575056632,56.2809188762045,13,8.33
"582",2020-03-05,"TRAVEL",64.8372011148422,67.3309008291172,13,8.33
"583",2020-03-05,"WORK",93.3665800909528,166.865707928939,13,8.33
"584",2020-03-05,"LEISATTEND",0,0,13,8.33
"585",2020-03-05,"LEISSOCCOM",28.8353123535392,55.6665418268381,13,8.33
"586",2020-03-06,"HHACT",122.259069920026,129.245070985015,43,8.33
"587",2020-03-06,"PHONE",0.563405137830202,4.36423293868429,43,8.33
"588",2020-03-06,"RELIG",1.44801444049079,12.1459037347575,43,8.33
"589",2020-03-06,"SOCIAL",278.561785983528,233.128656967268,43,8.33
"590",2020-03-06,"SPORTS",18.7499291539373,45.8856403129576,43,8.33
"591",2020-03-06,"TRAVEL",72.1322654904666,61.883553070922,43,8.33
"592",2020-03-06,"WORK",133.808413103239,232.991217247098,43,8.33
"593",2020-03-06,"LEISATTEND",15.0010792985717,75.0025904222676,43,8.33
"594",2020-03-06,"LEISSOCCOM",48.6140062262718,93.8953957360674,43,8.33
"595",2020-03-07,"HHACT",147.278940337798,173.740100040081,56,8.33
"596",2020-03-07,"PHONE",10.0631754628302,37.289446636995,56,8.33
"597",2020-03-07,"RELIG",20.1422095302795,42.7905761347382,56,8.33
"598",2020-03-07,"SOCIAL",325.22432680716,232.642802106766,56,8.33
"599",2020-03-07,"SPORTS",15.5426054144019,56.0427296137963,56,8.33
"600",2020-03-07,"TRAVEL",43.8056771658503,45.8355001965885,56,8.33
"601",2020-03-07,"WORK",51.6637074761972,145.195154222656,56,8.33
"602",2020-03-07,"LEISATTEND",12.8485478394329,65.2232851241593,56,8.33
"603",2020-03-07,"LEISSOCCOM",48.5824086242802,108.095071974505,56,8.33
"604",2020-03-08,"HHACT",128.027458405505,158.707458421242,20,8.33
"605",2020-03-08,"PHONE",4.09127865742042,10.6732487748047,20,8.33
"606",2020-03-08,"RELIG",1.19665099102143,4.3954494982939,20,8.33
"607",2020-03-08,"SOCIAL",253.667356574508,237.300338526543,20,8.33
"608",2020-03-08,"SPORTS",18.1975200635886,29.7564355064885,20,8.33
"609",2020-03-08,"TRAVEL",62.883664265033,71.6350525608655,20,8.33
"610",2020-03-08,"WORK",259.822562776855,292.076619262808,20,8.33
"611",2020-03-08,"LEISATTEND",0,0,20,8.33
"612",2020-03-08,"LEISSOCCOM",18.3045156956303,37.5379114943649,20,8.33
"613",2020-03-09,"HHACT",123.025885843779,118.690615068349,23,8.33
"614",2020-03-09,"PHONE",8.13509453689006,26.2861011145899,23,8.33
"615",2020-03-09,"RELIG",0,0,23,8.33
"616",2020-03-09,"SOCIAL",194.592011987404,140.416289954705,23,8.33
"617",2020-03-09,"SPORTS",17.682461198769,32.33333334655,23,8.33
"618",2020-03-09,"TRAVEL",43.9296740689632,30.0225971117997,23,8.33
"619",2020-03-09,"WORK",272.916247813452,261.488935037185,23,8.33
"620",2020-03-09,"LEISATTEND",5.85031787787139,25.8420573537261,23,8.33
"621",2020-03-09,"LEISSOCCOM",21.2841258673766,40.3071972744596,23,8.33
"622",2020-03-10,"HHACT",80.6891855871656,136.823318794926,25,8.33
"623",2020-03-10,"PHONE",4.8785078603518,15.0281366728279,25,8.33
"624",2020-03-10,"RELIG",10.6557416721068,35.5972054459518,25,8.33
"625",2020-03-10,"SOCIAL",232.480551014233,187.226073712795,25,8.33
"626",2020-03-10,"SPORTS",11.9267404975218,27.4496958422383,25,8.33
"627",2020-03-10,"TRAVEL",54.4784427519662,37.640082847654,25,8.33
"628",2020-03-10,"WORK",274.007206092536,270.278591146124,25,8.33
"629",2020-03-10,"LEISATTEND",0,0,25,8.33
"630",2020-03-10,"LEISSOCCOM",18.7720118374306,33.6638245124573,25,8.33
"631",2020-03-11,"HHACT",107.540839507241,118.095670831689,24,8.33
"632",2020-03-11,"PHONE",4.4004143816802,14.9423954578875,24,8.33
"633",2020-03-11,"RELIG",0.227276861387114,2.60127874063112,24,8.33
"634",2020-03-11,"SOCIAL",288.314072109721,196.043356270022,24,8.33
"635",2020-03-11,"SPORTS",5.14840145017986,14.6788566037621,24,8.33
"636",2020-03-11,"TRAVEL",46.6413099573254,71.368514632777,24,8.33
"637",2020-03-11,"WORK",222.067830001589,240.801115247048,24,8.33
"638",2020-03-11,"LEISATTEND",0,0,24,8.33
"639",2020-03-11,"LEISSOCCOM",3.27739420376628,12.3920592960581,24,8.33
"640",2020-03-12,"HHACT",57.6777941129777,96.8366717218927,21,8.33
"641",2020-03-12,"PHONE",0.450425974665678,2.55998165624946,21,8.33
"642",2020-03-12,"RELIG",0.805114882989856,5.05358825198481,21,8.33
"643",2020-03-12,"SOCIAL",214.892851195035,199.567328577842,21,8.33
"644",2020-03-12,"SPORTS",28.1880979808841,43.5652885447017,21,8.33
"645",2020-03-12,"TRAVEL",77.3969152293876,44.0788952437217,21,8.33
"646",2020-03-12,"WORK",364.194976268778,237.796750514336,21,8.33
"647",2020-03-12,"LEISATTEND",0,0,21,8.33
"648",2020-03-12,"LEISSOCCOM",43.1843235437029,87.4111826098365,21,8.33
"649",2020-03-13,"HHACT",116.443181028461,147.257103005169,52,15.74
"650",2020-03-13,"PHONE",26.3756886866557,90.4158158742021,52,15.74
"651",2020-03-13,"RELIG",4.26682407004456,27.936769384151,52,15.74
"652",2020-03-13,"SOCIAL",414.064911796889,265.566028507697,52,15.74
"653",2020-03-13,"SPORTS",55.4418285881303,119.291764398285,52,15.74
"654",2020-03-13,"TRAVEL",35.2851681042958,41.9918250816163,52,15.74
"655",2020-03-13,"WORK",60.8855079441281,162.897532141376,52,15.74
"656",2020-03-13,"LEISATTEND",3.15967863418093,17.9383022751215,52,15.74
"657",2020-03-13,"LEISSOCCOM",61.4208398463641,119.898279649565,52,15.74
"658",2020-03-14,"HHACT",173.623868362052,160.524149410067,47,15.74
"659",2020-03-14,"PHONE",5.25790725029408,14.1363330726652,47,15.74
"660",2020-03-14,"RELIG",27.8509101412116,75.2630151685797,47,15.74
"661",2020-03-14,"SOCIAL",339.469096214627,202.363650758552,47,15.74
"662",2020-03-14,"SPORTS",22.6614376233498,43.9206009175788,47,15.74
"663",2020-03-14,"TRAVEL",57.7003571323791,148.463190471478,47,15.74
"664",2020-03-14,"WORK",65.8685730510268,165.694932661795,47,15.74
"665",2020-03-14,"LEISATTEND",0,0,47,15.74
"666",2020-03-14,"LEISSOCCOM",53.2888125885373,94.2477319639328,47,15.74
"667",2020-03-15,"HHACT",85.2404629289978,106.247278917559,21,21.3
"668",2020-03-15,"PHONE",10.4239352512547,23.9170970039396,21,21.3
"669",2020-03-15,"RELIG",2.71010237992435,11.2800180354107,21,21.3
"670",2020-03-15,"SOCIAL",218.281323234916,121.709351964058,21,21.3
"671",2020-03-15,"SPORTS",21.8454516624407,30.8022843777743,21,21.3
"672",2020-03-15,"TRAVEL",44.4951072139114,37.3328524521469,21,21.3
"673",2020-03-15,"WORK",367.262348540016,289.185880570703,21,21.3
"674",2020-03-15,"LEISATTEND",0,0,21,21.3
"675",2020-03-15,"LEISSOCCOM",11.5992388642591,25.9422851545733,21,21.3
"676",2020-03-16,"HHACT",97.6257189875198,126.949212425427,26,37.96
"677",2020-03-16,"PHONE",23.7875666063627,63.6479338047529,26,37.96
"678",2020-03-16,"RELIG",0.881170090220845,3.72576915295024,26,37.96
"679",2020-03-16,"SOCIAL",326.760704685082,224.029900553743,26,37.96
"680",2020-03-16,"SPORTS",16.4793103741562,37.1797735887592,26,37.96
"681",2020-03-16,"TRAVEL",19.7876918125855,33.9573245616343,26,37.96
"682",2020-03-16,"WORK",118.754067018886,187.55961120125,26,37.96
"683",2020-03-16,"LEISATTEND",0,0,26,37.96
"684",2020-03-16,"LEISSOCCOM",25.7372294936051,37.1071520849317,26,37.96
"685",2020-05-09,"HHACT",145.135928958683,135.067752893376,32,41.67
"686",2020-05-09,"PHONE",32.7571859621123,88.4419573947101,32,41.67
"687",2020-05-09,"RELIG",5.4705798047866,28.7389340236774,32,41.67
"688",2020-05-09,"SOCIAL",358.901304313694,168.3516753461,32,41.67
"689",2020-05-09,"SPORTS",30.0776563511011,56.7805244085848,32,41.67
"690",2020-05-09,"TRAVEL",12.0620127652701,24.6951038264184,32,41.67
"691",2020-05-09,"WORK",58.2057234221881,163.393033496707,32,41.67
"692",2020-05-09,"LEISATTEND",0,0,32,41.67
"693",2020-05-09,"LEISSOCCOM",35.8143687960166,75.0396548612123,32,41.67
"694",2020-05-10,"HHACT",159.15942350584,175.065321838282,43,41.67
"695",2020-05-10,"PHONE",5.59504524969973,15.8529506727355,43,41.67
"696",2020-05-10,"RELIG",0.945236107264951,7.47132486601225,43,41.67
"697",2020-05-10,"SOCIAL",324.864545209072,232.400185590321,43,41.67
"698",2020-05-10,"SPORTS",10.0379300394344,32.7389082238419,43,41.67
"699",2020-05-10,"TRAVEL",28.5199070358072,42.0468492890207,43,41.67
"700",2020-05-10,"WORK",210.391339079384,268.650253102249,43,41.67
"701",2020-05-10,"LEISATTEND",0,0,43,41.67
"702",2020-05-10,"LEISSOCCOM",16.7819750882958,60.2792547598505,43,41.67
"703",2020-05-11,"HHACT",91.2325639125959,119.87061943562,27,41.67
"704",2020-05-11,"PHONE",16.0861840897793,34.9511273771081,27,41.67
"705",2020-05-11,"RELIG",6.10847682623268,21.8327350736007,27,41.67
"706",2020-05-11,"SOCIAL",307.592574566318,243.195284048117,27,41.67
"707",2020-05-11,"SPORTS",18.5687726380733,25.4876364628534,27,41.67
"708",2020-05-11,"TRAVEL",14.4030966714646,33.0213914562986,27,41.67
"709",2020-05-11,"WORK",258.714570541829,253.851136291223,27,41.67
"710",2020-05-11,"LEISATTEND",4.46377142843344,15.7448731699276,27,41.67
"711",2020-05-11,"LEISSOCCOM",15.4687256551049,47.1751892353248,27,41.67
"712",2020-05-12,"HHACT",145.020758280724,160.622975958432,27,41.67
"713",2020-05-12,"PHONE",18.448416138117,33.9510141972817,27,41.67
"714",2020-05-12,"RELIG",14.8171384472204,60.1753929072815,27,41.67
"715",2020-05-12,"SOCIAL",282.899718489877,160.053503224149,27,41.67
"716",2020-05-12,"SPORTS",31.3979470783253,64.8014984646005,27,41.67
"717",2020-05-12,"TRAVEL",17.254896450905,42.109033065688,27,41.67
"718",2020-05-12,"WORK",207.795594708816,280.025701823135,27,41.67
"719",2020-05-12,"LEISATTEND",0,0,27,41.67
"720",2020-05-12,"LEISSOCCOM",11.1877658205553,35.3256814589146,27,41.67
"721",2020-05-13,"HHACT",130.053843495396,86.1964275352337,19,41.67
"722",2020-05-13,"PHONE",1.54131315067119,6.09619077209481,19,41.67
"723",2020-05-13,"RELIG",1.18451136801393,7.60411083960268,19,41.67
"724",2020-05-13,"SOCIAL",260.189166599263,167.209080848569,19,41.67
"725",2020-05-13,"SPORTS",9.18731189523778,22.3924260172546,19,41.67
"726",2020-05-13,"TRAVEL",76.7745613569331,85.6484692137129,19,41.67
"727",2020-05-13,"WORK",278.263456394794,251.376755204828,19,41.67
"728",2020-05-13,"LEISATTEND",0,0,19,41.67
"729",2020-05-13,"LEISSOCCOM",13.0759843045096,23.0725639743803,19,41.67
"730",2020-05-14,"HHACT",143.624164285134,121.070876348565,10,41.67
"731",2020-05-14,"PHONE",25.7050244508843,38.6725905412803,10,41.67
"732",2020-05-14,"RELIG",11.1197972601357,28.979146917758,10,41.67
"733",2020-05-14,"SOCIAL",282.450301502756,218.168634224012,10,41.67
"734",2020-05-14,"SPORTS",90.2612888001623,140.185660179717,10,41.67
"735",2020-05-14,"TRAVEL",32.3870067399469,43.4556738172966,10,41.67
"736",2020-05-14,"WORK",164.287380109313,251.863143169255,10,41.67
"737",2020-05-14,"LEISATTEND",0,0,10,41.67
"738",2020-05-14,"LEISSOCCOM",20.5800301787455,48.5507826056558,10,41.67
"739",2020-05-15,"HHACT",124.773566887747,136.808080615163,42,41.67
"740",2020-05-15,"PHONE",4.76804678341553,14.3303778025526,42,41.67
"741",2020-05-15,"RELIG",1.3119537995802,8.4908323195702,42,41.67
"742",2020-05-15,"SOCIAL",400.947468656701,237.198921080027,42,41.67
"743",2020-05-15,"SPORTS",10.0498148921741,27.7372757498989,42,41.67
"744",2020-05-15,"TRAVEL",26.364763388111,35.0449802441301,42,41.67
"745",2020-05-15,"WORK",88.2888632411639,181.459062391586,42,41.67
"746",2020-05-15,"LEISATTEND",0,0,42,41.67
"747",2020-05-15,"LEISSOCCOM",10.4456722199537,49.2784682252402,42,41.67
"748",2020-05-16,"HHACT",167.523671507664,143.529171041222,48,41.67
"749",2020-05-16,"PHONE",14.1567484015913,34.4199193489801,48,41.67
"750",2020-05-16,"RELIG",44.6449896324344,134.459462179417,48,41.67
"751",2020-05-16,"SOCIAL",399.659679187658,222.748732922655,48,41.67
"752",2020-05-16,"SPORTS",21.6993942077311,69.7584196066807,48,41.67
"753",2020-05-16,"TRAVEL",40.3930946135735,69.3006812789577,48,41.67
"754",2020-05-16,"WORK",32.4028849412022,96.7255549930334,48,41.67
"755",2020-05-16,"LEISATTEND",6.94371491082717,47.7276579158072,48,41.67
"756",2020-05-16,"LEISSOCCOM",64.3817393392687,111.734555009809,48,41.67
"757",2020-05-17,"HHACT",109.137458874029,144.117529967292,30,41.67
