"","date","tsne1","tsne2","MONTH","YEAR","time_period","date_label","ACTIVITY","value"
"223","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Caring for Non-Household",4.21577086462439
"224","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Education",7.23412588966751
"225","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Eating and Drinking",69.9983435792325
"226","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Civic Duties",0.113108690665722
"227","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Household Activities",119.905974217978
"228","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Household Services",1.03336726551606
"229","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Personal Care",583.819377494756
"230","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Phone Calls",7.434809607172
"231","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Care Services",4.35031424286181
"232","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Consumer Purchasing",16.7263570688984
"233","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Religious/Spiritual Activities",6.90530301062057
"234","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Socializing and Leisure",312.05118854764
"235","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Sports and Exercise",21.8836751422905
"236","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Traveling",61.9166367801104
"237","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Volunteering",3.45989277774722
"238","2021-07",6.8245886988659,-60.7219227135859,7,"2021","Post-COVID Peak","Jul 2021","Work",187.937604634196
"239","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Caring for Household",28.2663810733291
"240","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Caring for Non-Household",8.01148966533168
"241","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Education",16.9410770962058
"242","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Eating and Drinking",67.2133602686484
"243","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Civic Duties",0.197623628887899
"244","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Household Activities",119.54321166134
"245","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Household Services",0.573723423451643
"246","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Personal Care",576.837442467716
"247","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Phone Calls",6.68296660908124
"248","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Care Services",5.13856093603014
"249","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Consumer Purchasing",21.3310541173906
"250","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Religious/Spiritual Activities",6.09723362050115
"251","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Socializing and Leisure",268.134274916187
"252","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Sports and Exercise",29.2778287464617
"253","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Traveling",70.7112463996204
"254","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Volunteering",8.04320927624156
"255","2019-08",-17.8308798098921,-13.2564574058506,8,"2019","Pre-COVID Peak","Aug 2019","Work",194.940498109322
"256","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Caring for Household",23.1436924712802
"257","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Caring for Non-Household",12.2616091510773
"258","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Education",9.17805855422782
"259","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Eating and Drinking",67.2640717489572
"260","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Civic Duties",0.00943219348644888
"261","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Household Activities",120.219091917562
"262","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Household Services",1.03721836002738
"263","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Personal Care",577.56086933052
"264","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Phone Calls",10.0380161471166
"265","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Care Services",4.3266499494536
"266","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Consumer Purchasing",18.507808731836
"267","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Religious/Spiritual Activities",8.9203371524044
"268","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Socializing and Leisure",281.753124305011
"269","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Sports and Exercise",19.5952437941051
"270","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Traveling",60.9629612527143
"271","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Volunteering",5.88589892864625
"272","2021-08",-27.1107916720892,-28.6519436940688,8,"2021","Post-COVID Peak","Aug 2021","Work",209.029206875977
"273","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Caring for Household",24.8222354056191
"274","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Caring for Non-Household",8.62181029297451
"275","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Education",23.7243003220681
"276","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Eating and Drinking",63.0393741692852
"277","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Civic Duties",0.051340365686734
"278","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Household Activities",114.13617843928
"279","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Household Services",0.571609305355931
"280","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Personal Care",566.347151777708
"281","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Phone Calls",6.72445887493081
"282","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Care Services",5.21938094290712
"283","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Consumer Purchasing",19.0042780990215
"284","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Religious/Spiritual Activities",8.20321308080194
"285","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Socializing and Leisure",279.899764986877
"286","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Sports and Exercise",21.1809410575733
"287","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Traveling",69.9092624999749
"288","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Volunteering",6.74410190756983
"289","2019-09",-35.4921022090334,7.77260315686592,9,"2019","Pre-COVID Peak","Sep 2019","Work",211.383278204113
"290","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Caring for Household",22.6705481240778
"291","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Caring for Non-Household",8.36275448020059
"292","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Education",33.896931765203
"293","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Eating and Drinking",63.9506801397306
"294","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Civic Duties",0.145319800989165
"295","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Household Activities",111.124701640646
"296","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Household Services",0.892533689981357
"297","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Personal Care",574.067594129849
"298","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Phone Calls",9.70687743887583
"299","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Care Services",4.85411686619324
"300","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Consumer Purchasing",21.5406918810422
"301","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Religious/Spiritual Activities",7.95710827462351
"302","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Socializing and Leisure",269.361167448689
"303","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Sports and Exercise",23.2364769405734
"304","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Traveling",72.1502813237799
"305","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Volunteering",5.2215837531834
"306","2021-09",-22.8945953475126,26.9046776347013,9,"2021","Post-COVID Peak","Sep 2021","Work",199.649823196121
"307","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Caring for Household",29.859528169697
"308","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Caring for Non-Household",4.6427165393775
"309","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Education",34.9294336683901
"310","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Eating and Drinking",63.8981486559817
"311","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Civic Duties",0.190351096909102
"312","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Household Activities",102.854861218847
"313","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Household Services",0.739488601998857
"314","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Personal Care",571.531432501687
"315","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Phone Calls",7.77852480216689
"316","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Care Services",5.12550362563297
"317","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Consumer Purchasing",17.1794868723621
"318","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Religious/Spiritual Activities",5.83843387595601
"319","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Socializing and Leisure",264.776715101422
"320","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Sports and Exercise",23.4994159834664
"321","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Traveling",72.896458484212
"322","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Volunteering",6.69126420159082
"323","2019-10",-48.4309193357045,38.0269237945712,10,"2019","Pre-COVID Peak","Oct 2019","Work",212.538240307992
"324","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Caring for Household",27.7691849286328
"325","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Caring for Non-Household",8.73879270136899
"326","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Education",36.3348001229454
"327","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Eating and Drinking",64.0013140762822
"328","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Civic Duties",0.138013829941026
"329","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Household Activities",116.874586172245
"330","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Household Services",0.599190238116772
"331","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Personal Care",572.250307410934
"332","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Phone Calls",7.52363391345694
"333","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Care Services",4.94919937707462
"334","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Consumer Purchasing",19.4093677334027
"335","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Religious/Spiritual Activities",9.52438027157285
"336","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Socializing and Leisure",275.894358048677
"337","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Sports and Exercise",13.8388955131086
"338","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Traveling",66.6646305070212
"339","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Volunteering",5.41412003615581
"340","2021-10",-11.165639760583,23.5759861151443,10,"2021","Post-COVID Peak","Oct 2021","Work",201.226118778532
"341","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Caring for Household",26.3830266900735
"342","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Caring for Non-Household",9.64854207571643
"343","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Education",31.5556474427426
"344","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Eating and Drinking",64.0614078042375
"345","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Civic Duties",0.373077188939231
"346","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Household Activities",109.833037335376
"347","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Household Services",0.916423913229401
"348","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Personal Care",574.754518157773
"349","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Phone Calls",5.48488830659159
"350","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Care Services",5.00246445689591
"351","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Consumer Purchasing",22.750117971191
"352","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Religious/Spiritual Activities",8.99930160697609
"353","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Socializing and Leisure",283.028684205357
"354","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Sports and Exercise",18.5892868038123
"355","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Traveling",71.3752298638511
"356","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Volunteering",6.98794729761229
"357","2019-11",-2.28542142816044,8.61405293956101,11,"2019","Pre-COVID Peak","Nov 2019","Work",184.315654013325
"358","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Caring for Household",22.0860275720296
"359","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Caring for Non-Household",7.92744692132905
"360","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Education",30.4651056150379
"361","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Eating and Drinking",68.4559647835693
"362","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Civic Duties",0
"363","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Household Activities",122.1480173464
"364","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Household Services",2.12317828148689
"365","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Personal Care",582.967013893089
"366","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Phone Calls",7.57142935528979
"367","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Care Services",6.49985663157413
"368","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Consumer Purchasing",25.163230177552
"369","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Religious/Spiritual Activities",5.88277943546878
"370","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Socializing and Leisure",272.983481771852
"371","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Sports and Exercise",15.4233405611184
"372","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Traveling",60.2994442144228
"373","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Volunteering",6.23750453835203
"374","2021-11",-28.5643918072612,66.742597175659,11,"2021","Post-COVID Peak","Nov 2021","Work",194.625939463062
"375","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Caring for Household",23.3537140648383
"376","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Caring for Non-Household",6.53821739029679
"377","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Education",32.4523271659857
"378","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Eating and Drinking",62.1456033388305
"379","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Civic Duties",0.0458504704810777
"380","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Household Activities",109.827521023405
"381","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Household Services",1.17563248218259
"382","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Personal Care",575.915365294208
"383","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Phone Calls",5.55985961863691
"384","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Care Services",5.97384960199815
"385","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Consumer Purchasing",26.4483729943428
"386","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Religious/Spiritual Activities",8.48879826830706
"387","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Socializing and Leisure",263.747126047191
"388","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Sports and Exercise",13.4704201798111
"389","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Traveling",69.0653613767101
"390","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Volunteering",8.33044003570693
"391","2019-12",-30.7473507573341,38.387741139607,12,"2019","Pre-COVID Peak","Dec 2019","Work",207.182344626042
"392","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Caring for Household",27.1465305496516
"393","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Caring for Non-Household",5.55659054929721
"394","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Education",32.3541669302926
"395","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Eating and Drinking",68.7612223038029
"396","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Civic Duties",0.0926107900757014
"397","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Household Activities",110.716822280781
"398","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Household Services",0.924706637662691
"399","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Personal Care",587.430309210633
"400","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Phone Calls",10.4070824851929
"401","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Care Services",6.43174371695487
"402","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Consumer Purchasing",21.7898112367995
"403","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Religious/Spiritual Activities",5.76590834807898
"404","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Socializing and Leisure",264.184738610027
"405","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Sports and Exercise",13.7198209893077
"406","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Traveling",63.3227655005318
"407","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Volunteering",6.24846563466063
"408","2021-12",-28.6938501223777,51.8932199487231,12,"2021","Post-COVID Peak","Dec 2021","Work",205.493120673448
"409","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Caring for Household",24.2457689468578
"410","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Caring for Non-Household",6.19938709927867
"411","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Education",17.891717044153
"412","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Eating and Drinking",57.2722828614549
"413","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Civic Duties",0.308151945380486
"414","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Household Activities",98.3050216058996
"415","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Household Services",1.0532189558391
"416","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Personal Care",589.293978021765
"417","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Phone Calls",4.48939970467607
"418","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Care Services",8.98908329445473
"419","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Consumer Purchasing",16.119600618039
"420","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Religious/Spiritual Activities",9.25349562642286
"421","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Socializing and Leisure",291.11479957116
"422","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Sports and Exercise",15.462409065865
"423","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Traveling",60.1116344187155
"424","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Volunteering",6.75443441174314
"425","2020-01",33.6205074782206,55.052045687929,1,"2020","Pre-COVID Peak","Jan 2020","Work",216.497701413284
"426","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Caring for Household",30.566250392751
"427","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Caring for Non-Household",6.79344017420635
"428","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Education",39.8374777783875
"429","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Eating and Drinking",61.1350418126107
"430","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Civic Duties",0.0630729176148129
"431","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Household Activities",100.145967140171
"432","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Household Services",0.217942840999463
"433","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Personal Care",581.654722368456
"434","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Phone Calls",5.52829462405249
"435","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Care Services",7.60120869234679
"436","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Consumer Purchasing",21.9395818013602
"437","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Religious/Spiritual Activities",6.16365845498307
"438","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Socializing and Leisure",272.88977802713
"439","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Sports and Exercise",15.0392412832074
"440","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Traveling",70.7348484586115
"441","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Volunteering",6.29248866466954
"442","2020-02",-6.6100307560387,59.87543421748,2,"2020","Pre-COVID Peak","Feb 2020","Work",199.623439729884
"443","2020-03",14.4495947883808,17.4924355482956,3,"2020","COVID Peak","Mar 2020","Caring for Household",23.8725766058208
