"","YEAR","DATE","ACTIVITY","mean","sd","n"
"886",2019,20190410,"SOCIAL",206.245124328983,172.740079384958,18
"887",2019,20190410,"SPORTS",8.08053759787904,24.0429774917923,18
"888",2019,20190410,"TRAVEL",133.276845230854,206.542582688801,18
"889",2019,20190410,"WORK",264.968157100098,272.410763027144,18
"890",2019,20190410,"LEISATTEND",0.737624528727502,2.61383919987448,18
"891",2019,20190410,"LEISSOCCOM",41.1286283778165,87.601858767167,18
"892",2019,20190411,"HHACT",131.236234274113,177.488691150848,13
"893",2019,20190411,"PHONE",0.856066441395056,4.99491177327913,13
"894",2019,20190411,"RELIG",0,0,13
"895",2019,20190411,"SOCIAL",287.378796791361,198.622610560691,13
"896",2019,20190411,"SPORTS",32.47635388389,73.4803974052149,13
"897",2019,20190411,"TRAVEL",92.5180330541062,76.1989343951229,13
"898",2019,20190411,"WORK",145.419880707158,225.736076351031,13
"899",2019,20190411,"LEISATTEND",0,0,13
"900",2019,20190411,"LEISSOCCOM",66.6475316338497,66.8064918453311,13
"901",2019,20190412,"HHACT",104.055707645358,121.510925650219,22
"902",2019,20190412,"PHONE",4.26256261456301,15.0854278289438,22
"903",2019,20190412,"RELIG",0.686535431402744,3.9761859807228,22
"904",2019,20190412,"SOCIAL",190.9684667347,127.56290372246,22
"905",2019,20190412,"SPORTS",16.3369763949995,28.5862807860104,22
"906",2019,20190412,"TRAVEL",86.7633609049977,81.9955862029053,22
"907",2019,20190412,"WORK",308.885407703826,239.884583948429,22
"908",2019,20190412,"LEISATTEND",2.32909398459962,12.0816567885421,22
"909",2019,20190412,"LEISSOCCOM",20.4360858514942,50.8428942153589,22
"910",2019,20190413,"HHACT",153.147400803367,152.794284609191,53
"911",2019,20190413,"PHONE",17.2106498143742,37.5438984914553,53
"912",2019,20190413,"RELIG",4.44162122822401,23.6436070199731,53
"913",2019,20190413,"SOCIAL",345.766118909442,176.265436214299,53
"914",2019,20190413,"SPORTS",27.3969745646933,48.9476470300997,53
"915",2019,20190413,"TRAVEL",72.879584592821,88.4266088018957,53
"916",2019,20190413,"WORK",45.6271781810497,121.76339372925,53
"917",2019,20190413,"LEISATTEND",7.33207313672602,49.4646340411332,53
"918",2019,20190413,"LEISSOCCOM",76.5989205578156,120.579487610052,53
"919",2019,20190414,"HHACT",202.560427991772,188.570694248212,48
"920",2019,20190414,"PHONE",8.97811072478049,32.5227518509131,48
"921",2019,20190414,"RELIG",27.9982661327719,83.0813311918445,48
"922",2019,20190414,"SOCIAL",317.508672560423,218.134336366366,48
"923",2019,20190414,"SPORTS",23.5026501407044,60.1496405552017,48
"924",2019,20190414,"TRAVEL",60.6386410138928,95.6826439230765,48
"925",2019,20190414,"WORK",25.7617730889236,102.203220822857,48
"926",2019,20190414,"LEISATTEND",2.00947421576627,11.0382919891882,48
"927",2019,20190414,"LEISSOCCOM",37.1434316630341,74.7795395265435,48
"928",2019,20190415,"HHACT",122.835665166118,141.161508710304,27
"929",2019,20190415,"PHONE",8.32787175431249,20.1624609356057,27
"930",2019,20190415,"RELIG",0.393782767758817,2.39826534417882,27
"931",2019,20190415,"SOCIAL",275.688240658534,183.084003142726,27
"932",2019,20190415,"SPORTS",14.5789080121039,30.1385529028912,27
"933",2019,20190415,"TRAVEL",72.7672064429031,60.5533312878979,27
"934",2019,20190415,"WORK",294.312398420505,259.019474596925,27
"935",2019,20190415,"LEISATTEND",0,0,27
"936",2019,20190415,"LEISSOCCOM",53.5801496943233,58.8475583289351,27
"937",2019,20190416,"HHACT",99.5478629558325,49.6883007094848,12
"938",2019,20190416,"PHONE",9.8758509745669,19.7523042349667,12
"939",2019,20190416,"RELIG",6.23252250257344,15.2191389667885,12
"940",2019,20190416,"SOCIAL",295.849469192674,176.917303991147,12
"941",2019,20190416,"SPORTS",3.82491729530154,12.5495532677275,12
"942",2019,20190416,"TRAVEL",113.116233301499,128.52103199211,12
"943",2019,20190416,"WORK",184.010525722991,218.087104677762,12
"944",2019,20190416,"LEISATTEND",0,0,12
"945",2019,20190416,"LEISSOCCOM",25.9853489056575,30.1493204227775,12
"946",2019,20190417,"HHACT",91.3156032723871,125.878484476826,20
"947",2019,20190417,"PHONE",10.7533725372574,63.1226652383613,20
"948",2019,20190417,"RELIG",3.37544515921692,14.7694496038222,20
"949",2019,20190417,"SOCIAL",224.714408277538,141.711650060429,20
"950",2019,20190417,"SPORTS",22.1912025584193,41.7149081507088,20
"951",2019,20190417,"TRAVEL",79.1676397449849,41.0238487704933,20
"952",2019,20190417,"WORK",342.64497862034,273.175096301271,20
"953",2019,20190417,"LEISATTEND",0,0,20
"954",2019,20190417,"LEISSOCCOM",27.0579339083746,39.5859993279164,20
"955",2019,20190418,"HHACT",45.5410863405666,56.9718820439599,11
"956",2019,20190418,"PHONE",0,0,11
"957",2019,20190418,"RELIG",5.01373085868509,16.6038054803803,11
"958",2019,20190418,"SOCIAL",319.582624974363,302.628023433303,11
"959",2019,20190418,"SPORTS",46.7597945737295,81.1068094801358,11
"960",2019,20190418,"TRAVEL",146.240071884898,140.389863885674,11
"961",2019,20190418,"WORK",279.034159295856,274.629567658242,11
"962",2019,20190418,"LEISATTEND",2.03509348515723,9.35080755782038,11
"963",2019,20190418,"LEISSOCCOM",34.5259432575823,64.8035013467123,11
"964",2019,20190419,"HHACT",133.873634640475,181.382515191856,25
"965",2019,20190419,"PHONE",6.95744915334537,30.3959786151349,25
"966",2019,20190419,"RELIG",4.13370001942782,15.1965300631596,25
"967",2019,20190419,"SOCIAL",259.071587406225,223.005934836451,25
"968",2019,20190419,"SPORTS",57.8659200834534,173.57925694609,25
"969",2019,20190419,"TRAVEL",74.2475569404578,67.4363957679212,25
"970",2019,20190419,"WORK",177.005665853758,240.643194271193,25
"971",2019,20190419,"LEISATTEND",0,0,25
"972",2019,20190419,"LEISSOCCOM",39.3824532757453,126.830857129953,25
"973",2019,20190422,"HHACT",86.8500609024537,83.0150945166794,23
"974",2019,20190422,"PHONE",11.1296109547677,29.5749755299096,23
"975",2019,20190422,"RELIG",11.854632870669,34.6413082549136,23
"976",2019,20190422,"SOCIAL",346.956044109669,233.713147996118,23
"977",2019,20190422,"SPORTS",30.8083034959322,44.9104385657189,23
"978",2019,20190422,"TRAVEL",62.4343230259856,58.4985912634398,23
"979",2019,20190422,"WORK",129.536198029283,198.459279711328,23
"980",2019,20190422,"LEISATTEND",0,0,23
"981",2019,20190422,"LEISSOCCOM",8.2755786239022,17.7187727910317,23
"982",2019,20190423,"HHACT",79.761434283245,70.6892566336385,20
"983",2019,20190423,"PHONE",0,0,20
"984",2019,20190423,"RELIG",1.39300815090843,7.79390115843015,20
"985",2019,20190423,"SOCIAL",249.554800442393,177.082345533124,20
"986",2019,20190423,"SPORTS",10.4678101849077,28.5261812518792,20
"987",2019,20190423,"TRAVEL",61.9279395788033,79.736093655762,20
"988",2019,20190423,"WORK",256.317197408211,248.237442738791,20
"989",2019,20190423,"LEISATTEND",0,0,20
"990",2019,20190423,"LEISSOCCOM",11.8181254814626,38.936135789073,20
"991",2019,20190424,"HHACT",63.6094832405984,75.8137149953498,21
"992",2019,20190424,"PHONE",9.10961107535072,30.0023107511103,21
"993",2019,20190424,"RELIG",18.3881237179287,41.234100012873,21
"994",2019,20190424,"SOCIAL",136.255875810987,156.435947402344,21
"995",2019,20190424,"SPORTS",3.6726750232756,13.2340611436263,21
"996",2019,20190424,"TRAVEL",71.4174627904137,64.0055206755653,21
"997",2019,20190424,"WORK",347.119846419841,262.290451323057,21
"998",2019,20190424,"LEISATTEND",0,0,21
"999",2019,20190424,"LEISSOCCOM",23.9489374457902,55.764798923063,21
"1000",2019,20190425,"HHACT",112.356614638783,152.172340148499,15
"1001",2019,20190425,"PHONE",3.09722367338142,9.56434879254504,15
"1002",2019,20190425,"RELIG",0.613050970440439,2.39889104265336,15
"1003",2019,20190425,"SOCIAL",262.677581462125,126.792246318663,15
"1004",2019,20190425,"SPORTS",27.9505606587165,51.4517768486307,15
"1005",2019,20190425,"TRAVEL",53.3704154509116,41.5079996360358,15
"1006",2019,20190425,"WORK",237.829972519101,243.811575779072,15
"1007",2019,20190425,"LEISATTEND",0,0,15
"1008",2019,20190425,"LEISSOCCOM",5.39499405343462,16.5938655263934,15
"1009",2019,20190426,"HHACT",118.978374821398,179.972551013653,22
"1010",2019,20190426,"PHONE",7.6180051930791,28.5233455897442,22
"1011",2019,20190426,"RELIG",0,0,22
"1012",2019,20190426,"SOCIAL",257.635567725335,179.137802199796,22
"1013",2019,20190426,"SPORTS",4.81538856316174,19.0274307010374,22
"1014",2019,20190426,"TRAVEL",106.091523633476,88.5197040278077,22
"1015",2019,20190426,"WORK",241.370037214354,227.540893769867,22
"1016",2019,20190426,"LEISATTEND",45.5143935465008,99.9255004005457,22
"1017",2019,20190426,"LEISSOCCOM",79.3362745336483,109.075362184119,22
"1018",2019,20190427,"HHACT",116.814096694592,149.632683981682,63
"1019",2019,20190427,"PHONE",2.9780264579785,11.6327674952164,63
"1020",2019,20190427,"RELIG",5.67365132262103,26.377365001513,63
"1021",2019,20190427,"SOCIAL",399.601316842847,223.190475843087,63
"1022",2019,20190427,"SPORTS",19.101947345989,94.4912104228302,63
"1023",2019,20190427,"TRAVEL",88.2184404510509,93.4918435325645,63
"1024",2019,20190427,"WORK",86.077750094428,171.80393019035,63
"1025",2019,20190427,"LEISATTEND",24.5622306009094,93.2734233417779,63
"1026",2019,20190427,"LEISSOCCOM",112.788786969523,184.242316219219,63
"1027",2019,20190428,"HHACT",129.501337344449,161.425288089516,51
"1028",2019,20190428,"PHONE",5.60149654451875,19.0240309621197,51
"1029",2019,20190428,"RELIG",30.9395138484994,63.5348924615487,51
"1030",2019,20190428,"SOCIAL",334.24385824489,214.921712438157,51
"1031",2019,20190428,"SPORTS",14.879993529196,42.3443874446793,51
"1032",2019,20190428,"TRAVEL",59.388873009031,50.0686307277728,51
"1033",2019,20190428,"WORK",45.6902120857053,135.938912300148,51
"1034",2019,20190428,"LEISATTEND",0,0,51
"1035",2019,20190428,"LEISSOCCOM",33.8606162383864,76.8578647650066,51
"1036",2019,20190429,"HHACT",61.3168766984268,65.8508196558634,20
"1037",2019,20190429,"PHONE",29.7284000277011,76.9571110326473,20
"1038",2019,20190429,"RELIG",12.1396762704805,88.6033574009358,20
"1039",2019,20190429,"SOCIAL",241.953292243142,233.533547115203,20
"1040",2019,20190429,"SPORTS",2.21475494547171,15.0878802523646,20
"1041",2019,20190429,"TRAVEL",61.1841732143431,68.6939382845265,20
"1042",2019,20190429,"WORK",260.196437932846,264.355835410388,20
"1043",2019,20190429,"LEISATTEND",0,0,20
"1044",2019,20190429,"LEISSOCCOM",39.1673324024532,62.2257076677091,20
"1045",2019,20190430,"HHACT",153.446520252612,148.018429408576,22
"1046",2019,20190430,"PHONE",2.24637169487025,7.08192041486268,22
"1047",2019,20190430,"RELIG",0.135540181637628,0.811991237463456,22
"1048",2019,20190430,"SOCIAL",246.221899509145,184.007287445147,22
"1049",2019,20190430,"SPORTS",28.4426988989324,61.5056994961611,22
"1050",2019,20190430,"TRAVEL",75.6463065603474,64.7967648154828,22
"1051",2019,20190430,"WORK",256.024043354869,247.072678934329,22
"1052",2019,20190430,"LEISATTEND",0,0,22
"1053",2019,20190430,"LEISSOCCOM",24.1057733036587,45.4061119288398,22
"1054",2019,20190501,"HHACT",87.7017273075825,102.746075690685,19
"1055",2019,20190501,"PHONE",12.6124869524279,32.3466906864712,19
"1056",2019,20190501,"RELIG",0,0,19
"1057",2019,20190501,"SOCIAL",280.823367493133,264.435703466075,19
"1058",2019,20190501,"SPORTS",32.6939963982447,62.5304904787934,19
"1059",2019,20190501,"TRAVEL",92.5230730860019,63.6754070466068,19
"1060",2019,20190501,"WORK",168.31896845944,210.12324930434,19
"1061",2019,20190501,"LEISATTEND",0,0,19
"1062",2019,20190501,"LEISSOCCOM",56.8086504715314,85.212638260387,19
"1063",2019,20190502,"HHACT",86.2630984222512,73.5496621390854,23
"1064",2019,20190502,"PHONE",2.53053724055827,7.77232975976372,23
"1065",2019,20190502,"RELIG",19.7181100757845,47.0857296209214,23
"1066",2019,20190502,"SOCIAL",180.189515116718,138.830199584705,23
"1067",2019,20190502,"SPORTS",41.7227129178728,96.1813036567029,23
"1068",2019,20190502,"TRAVEL",84.974830813047,47.9687967450128,23
"1069",2019,20190502,"WORK",304.935767531173,236.808945588074,23
"1070",2019,20190502,"LEISATTEND",0,0,23
"1071",2019,20190502,"LEISSOCCOM",14.1086361869547,23.8408933108943,23
"1072",2019,20190503,"HHACT",84.5348609975558,118.479400421332,22
"1073",2019,20190503,"PHONE",1.19414998801877,4.98708503121228,22
"1074",2019,20190503,"RELIG",9.95950615380154,36.5872537428891,22
"1075",2019,20190503,"SOCIAL",234.905515345694,235.73622794249,22
"1076",2019,20190503,"SPORTS",11.2975443987777,26.3719756402679,22
"1077",2019,20190503,"TRAVEL",71.8453857619447,54.4513253838258,22
"1078",2019,20190503,"WORK",293.912819363209,220.580008381846,22
"1079",2019,20190503,"LEISATTEND",7.77362529792251,31.1719044970525,22
"1080",2019,20190503,"LEISSOCCOM",24.0652426762266,44.0237110695342,22
"1081",2019,20190504,"HHACT",178.068122937358,164.824733657289,60
"1082",2019,20190504,"PHONE",2.23587748899253,9.95079898925603,60
"1083",2019,20190504,"RELIG",2.12502982676243,8.64721135442545,60
"1084",2019,20190504,"SOCIAL",286.177260643936,167.307739520001,60
"1085",2019,20190504,"SPORTS",24.082952015204,58.2538301309433,60
"1086",2019,20190504,"TRAVEL",87.7843938778741,86.7568816966644,60
"1087",2019,20190504,"WORK",97.4963197999615,191.534646473763,60
"1088",2019,20190504,"LEISATTEND",20.5570227822005,63.6242971167839,60
"1089",2019,20190504,"LEISSOCCOM",98.2787639402344,136.285395727963,60
"1090",2019,20190505,"HHACT",121.63437433002,133.182088306958,55
"1091",2019,20190505,"PHONE",3.23206174203367,14.447112632331,55
"1092",2019,20190505,"RELIG",14.1616054067037,38.7049488562762,55
"1093",2019,20190505,"SOCIAL",347.506150617814,229.956537843399,55
"1094",2019,20190505,"SPORTS",26.6545959496256,84.0162815276851,55
"1095",2019,20190505,"TRAVEL",53.2467737028413,58.6961187785218,55
"1096",2019,20190505,"WORK",73.1920650842645,175.505525785387,55
"1097",2019,20190505,"LEISATTEND",16.1813953738497,76.7216120651837,55
"1098",2019,20190505,"LEISSOCCOM",84.2061608644226,137.127100441233,55
"1099",2019,20190506,"HHACT",89.5906881784455,103.435613991753,17
"1100",2019,20190506,"PHONE",10.5059534839932,59.5118948934477,17
"1101",2019,20190506,"RELIG",0,0,17
"1102",2019,20190506,"SOCIAL",304.041175165609,227.959033280798,17
"1103",2019,20190506,"SPORTS",30.8490797762045,72.8189637696529,17
"1104",2019,20190506,"TRAVEL",72.2189569763691,106.87786248901,17
"1105",2019,20190506,"WORK",218.839604617001,273.918805990441,17
"1106",2019,20190506,"LEISATTEND",26.1086631297465,105.200932360797,17
"1107",2019,20190506,"LEISSOCCOM",81.2395102146084,115.858204297755,17
"1108",2019,20190507,"HHACT",84.1749702208804,69.8242911006084,19
"1109",2019,20190507,"PHONE",6.95307756489777,14.6938203442921,19
"1110",2019,20190507,"RELIG",0.558461467010075,4.05486927658293,19
"1111",2019,20190507,"SOCIAL",227.064152864213,139.612312494603,19
"1112",2019,20190507,"SPORTS",37.2515657742059,47.3771448244341,19
"1113",2019,20190507,"TRAVEL",79.5232535167138,79.7806659545957,19
"1114",2019,20190507,"WORK",187.600552151929,245.302775892246,19
"1115",2019,20190507,"LEISATTEND",0,0,19
"1116",2019,20190507,"LEISSOCCOM",15.2406714391337,25.3178457058668,19
"1117",2019,20190508,"HHACT",72.0591821067964,93.5702471553563,32
"1118",2019,20190508,"PHONE",1.98115471647818,6.89884634404237,32
"1119",2019,20190508,"RELIG",0,0,32
"1120",2019,20190508,"SOCIAL",253.817854363758,171.450496560521,32
"1121",2019,20190508,"SPORTS",24.6954197052179,56.5166650659342,32
"1122",2019,20190508,"TRAVEL",66.1741156234903,41.4118220861113,32
"1123",2019,20190508,"WORK",294.76733157427,258.684530929389,32
"1124",2019,20190508,"LEISATTEND",5.45392132551178,29.0324328357364,32
"1125",2019,20190508,"LEISSOCCOM",30.545333572034,52.6864538979714,32
"1126",2019,20190509,"HHACT",87.4917706899106,98.7572640009957,20
"1127",2019,20190509,"PHONE",3.91430403099563,8.31913455047124,20
"1128",2019,20190509,"RELIG",3.84452604001917,24.5343157886787,20
"1129",2019,20190509,"SOCIAL",250.109650577315,158.711291951532,20
"1130",2019,20190509,"SPORTS",1.84582813167668,10.3606277163726,20
"1131",2019,20190509,"TRAVEL",95.0736889172763,85.4473931710636,20
"1132",2019,20190509,"WORK",260.064598889161,191.78518734977,20
"1133",2019,20190509,"LEISATTEND",3.34685765392336,19.7590855884384,20
"1134",2019,20190509,"LEISSOCCOM",30.3229446611256,68.7298372870324,20
"1135",2019,20190510,"HHACT",100.554021903321,116.009492953214,17
"1136",2019,20190510,"PHONE",10.2406282022561,27.1143158498299,17
"1137",2019,20190510,"RELIG",1.17831695255106,3.22408727035777,17
"1138",2019,20190510,"SOCIAL",262.021331898147,202.24523164812,17
"1139",2019,20190510,"SPORTS",5.01071616322524,19.1950677981146,17
"1140",2019,20190510,"TRAVEL",91.1233380059338,63.960130113732,17
"1141",2019,20190510,"WORK",211.15881691129,228.562710748584,17
"1142",2019,20190510,"LEISATTEND",0,0,17
"1143",2019,20190510,"LEISSOCCOM",60.8853851289018,69.8327829391356,17
"1144",2019,20190511,"HHACT",124.461596976222,125.319796619356,48
"1145",2019,20190511,"PHONE",3.45519307813526,10.0723321405625,48
"1146",2019,20190511,"RELIG",5.05679048248386,24.6223838244284,48
"1147",2019,20190511,"SOCIAL",288.303259930201,231.743363529292,48
"1148",2019,20190511,"SPORTS",15.8300304731848,42.4161654204835,48
"1149",2019,20190511,"TRAVEL",77.3144582670461,73.4060860200827,48
"1150",2019,20190511,"WORK",139.586340273103,251.298830260307,48
"1151",2019,20190511,"LEISATTEND",22.8564149262821,91.1909395624724,48
"1152",2019,20190511,"LEISSOCCOM",74.2554400185781,121.498867330083,48
"1153",2019,20190512,"HHACT",132.738408267926,156.924747629677,69
"1154",2019,20190512,"PHONE",8.10199731686346,25.9532427325111,69
"1155",2019,20190512,"RELIG",30.3811138536503,58.1734085873609,69
"1156",2019,20190512,"SOCIAL",344.043331268041,188.836178947403,69
"1157",2019,20190512,"SPORTS",2.17465619326212,13.3545385121222,69
"1158",2019,20190512,"TRAVEL",59.764362497506,60.3745843180496,69
"1159",2019,20190512,"WORK",43.88049049053,107.430189513418,69
"1160",2019,20190512,"LEISATTEND",7.52583493729834,43.8671470141308,69
"1161",2019,20190512,"LEISSOCCOM",97.153308171428,106.375115638206,69
"1162",2019,20190513,"HHACT",130.724471888594,120.749557105467,15
"1163",2019,20190513,"PHONE",4.34468267357474,11.9369029928908,15
"1164",2019,20190513,"RELIG",1.82903279754588,8.60187286002099,15
"1165",2019,20190513,"SOCIAL",243.266614139202,176.339246526524,15
"1166",2019,20190513,"SPORTS",12.7749598048443,28.4292462959424,15
"1167",2019,20190513,"TRAVEL",83.7565036987015,49.1735770102488,15
"1168",2019,20190513,"WORK",364.616199704426,273.059132326984,15
"1169",2019,20190513,"LEISATTEND",0,0,15
"1170",2019,20190513,"LEISSOCCOM",41.6391007439907,59.380859771559,15
"1171",2019,20190514,"HHACT",163.291352994704,149.370755954501,20
"1172",2019,20190514,"PHONE",0.0593463100146662,0.339367994972385,20
"1173",2019,20190514,"RELIG",8.62252214510856,18.5795783010781,20
"1174",2019,20190514,"SOCIAL",267.087147022499,191.855719705137,20
"1175",2019,20190514,"SPORTS",21.4049095702834,49.5626000292875,20
"1176",2019,20190514,"TRAVEL",56.5381494734016,31.8034706434551,20
"1177",2019,20190514,"WORK",222.676379506058,243.081684670288,20
"1178",2019,20190514,"LEISATTEND",1.76441231498567,12.4773377849613,20
"1179",2019,20190514,"LEISSOCCOM",25.4096553602566,37.0572811656965,20
"1180",2019,20190515,"HHACT",81.654561803738,125.172181654635,26
"1181",2019,20190515,"PHONE",11.6471631888086,39.188319635533,26
"1182",2019,20190515,"RELIG",12.3382203888505,24.2863656066614,26
"1183",2019,20190515,"SOCIAL",303.106043912422,224.249123626745,26
"1184",2019,20190515,"SPORTS",4.34959369088591,11.685374757221,26
"1185",2019,20190515,"TRAVEL",62.1623117440314,71.1927616276039,26
"1186",2019,20190515,"WORK",248.822552188947,292.917814042024,26
"1187",2019,20190515,"LEISATTEND",0,0,26
"1188",2019,20190515,"LEISSOCCOM",31.7120571425395,48.681962301707,26
"1189",2019,20190516,"HHACT",91.0431674156827,141.199598581318,12
"1190",2019,20190516,"PHONE",8.50532527582062,19.1458182639897,12
"1191",2019,20190516,"RELIG",0,0,12
"1192",2019,20190516,"SOCIAL",267.114872976381,227.064289010706,12
"1193",2019,20190516,"SPORTS",13.2804570055735,21.7920477175695,12
"1194",2019,20190516,"TRAVEL",45.6229320298378,24.6523807650427,12
"1195",2019,20190516,"WORK",260.520349568779,284.280409058331,12
"1196",2019,20190516,"LEISATTEND",0,0,12
"1197",2019,20190516,"LEISSOCCOM",21.9811471228857,58.6240914207509,12
"1198",2019,20190517,"HHACT",105.150313753763,129.019516536704,19
"1199",2019,20190517,"PHONE",2.64752784301656,12.3435031392289,19
"1200",2019,20190517,"RELIG",14.736129125261,42.9266315201178,19
"1201",2019,20190517,"SOCIAL",366.201557880516,278.840099271244,19
"1202",2019,20190517,"SPORTS",19.8318269572778,41.1301625830997,19
"1203",2019,20190517,"TRAVEL",45.2474778847452,48.3152064684512,19
"1204",2019,20190517,"WORK",220.954786779098,283.311643918879,19
"1205",2019,20190517,"LEISATTEND",6.74174544290118,31.07749488374,19
"1206",2019,20190517,"LEISSOCCOM",16.4590936938001,44.5826131682657,19
"1207",2019,20190518,"HHACT",149.70710137776,174.596501883047,48
"1208",2019,20190518,"PHONE",17.5621589525797,40.5059059213902,48
"1209",2019,20190518,"RELIG",9.3803707491853,48.3715007035567,48
"1210",2019,20190518,"SOCIAL",274.473410614444,218.190000421062,48
"1211",2019,20190518,"SPORTS",19.9793916298352,50.210072919247,48
"1212",2019,20190518,"TRAVEL",96.2736367389518,107.671368364463,48
"1213",2019,20190518,"WORK",145.214105985095,237.129564149005,48
"1214",2019,20190518,"LEISATTEND",24.7231698981369,70.9895882886648,48
"1215",2019,20190518,"LEISSOCCOM",65.4688441290069,125.961299168975,48
"1216",2019,20190519,"HHACT",138.128397329466,147.949737842591,32
"1217",2019,20190519,"PHONE",4.50323978477701,18.9881494978442,32
"1218",2019,20190519,"RELIG",29.3770026642293,60.9746016898359,32
"1219",2019,20190519,"SOCIAL",388.406070883526,239.878521630334,32
"1220",2019,20190519,"SPORTS",43.9660500732238,98.7817761829927,32
"1221",2019,20190519,"TRAVEL",70.7835276274643,78.300752640661,32
"1222",2019,20190519,"WORK",20.806324586603,68.8601059496723,32
"1223",2019,20190519,"LEISATTEND",11.8278079072166,55.1318016032994,32
"1224",2019,20190519,"LEISSOCCOM",64.1886424508319,101.506428077787,32
"1225",2019,20190520,"HHACT",62.3810408726975,84.6497618784313,13
"1226",2019,20190520,"PHONE",10.1766201491644,14.5852386390899,13
"1227",2019,20190520,"RELIG",0,0,13
"1228",2019,20190520,"SOCIAL",216.941737110515,180.797794482159,13
"1229",2019,20190520,"SPORTS",9.08635076330702,15.1832412371382,13
"1230",2019,20190520,"TRAVEL",166.664765597247,270.929866390427,13
"1231",2019,20190520,"WORK",275.063326022128,262.920289325996,13
"1232",2019,20190520,"LEISATTEND",0,0,13
"1233",2019,20190520,"LEISSOCCOM",17.2171622905802,26.9922281831355,13
"1234",2019,20190521,"HHACT",121.290049405086,167.524925645116,11
"1235",2019,20190521,"PHONE",3.32745515588871,11.7755477642411,11
"1236",2019,20190521,"RELIG",0,0,11
"1237",2019,20190521,"SOCIAL",201.129464556853,106.81663556862,11
"1238",2019,20190521,"SPORTS",8.63648695503936,33.0353876844516,11
"1239",2019,20190521,"TRAVEL",94.9024704273068,68.7788017313703,11
"1240",2019,20190521,"WORK",304.084606941878,255.867165162487,11
"1241",2019,20190521,"LEISATTEND",17.135814532553,61.7977295231037,11
"1242",2019,20190521,"LEISSOCCOM",23.9983546992412,64.3119870286267,11
"1243",2019,20190522,"HHACT",37.7559018260171,49.1399500734421,9
"1244",2019,20190522,"PHONE",1.09074367987634,4.88849497089027,9
"1245",2019,20190522,"RELIG",12.7139901758059,35.585992571415,9
"1246",2019,20190522,"SOCIAL",293.958193048763,242.126589956763,9
"1247",2019,20190522,"SPORTS",12.0574768769171,34.9039394848709,9
"1248",2019,20190522,"TRAVEL",267.898906927014,364.745305399392,9
"1249",2019,20190522,"WORK",278.259373888467,284.264289144285,9
"1250",2019,20190522,"LEISATTEND",0,0,9
"1251",2019,20190522,"LEISSOCCOM",84.2521315013428,204.929830149402,9
"1252",2019,20190523,"HHACT",60.257459829546,96.1541568235415,7
"1253",2019,20190523,"PHONE",18.3995578657471,26.913867131378,7
"1254",2019,20190523,"RELIG",0,0,7
"1255",2019,20190523,"SOCIAL",131.222439159133,210.81802639259,7
"1256",2019,20190523,"SPORTS",16.921855872184,40.6600980872861,7
"1257",2019,20190523,"TRAVEL",39.377764294241,51.6329627623618,7
"1258",2019,20190523,"WORK",109.232848295903,215.593329924635,7
"1259",2019,20190523,"LEISATTEND",0,0,7
"1260",2019,20190523,"LEISSOCCOM",5.2197315068444,16.9097100878837,7
"1261",2019,20190524,"HHACT",71.2427825361712,67.816730356817,9
"1262",2019,20190524,"PHONE",1.61525626660151,4.97606540417543,9
"1263",2019,20190524,"RELIG",0,0,9
"1264",2019,20190524,"SOCIAL",303.970153952214,165.226091237513,9
"1265",2019,20190524,"SPORTS",0,0,9
"1266",2019,20190524,"TRAVEL",67.231637563898,15.6291914712195,9
"1267",2019,20190524,"WORK",273.528875420229,225.028774114127,9
"1268",2019,20190524,"LEISATTEND",9.21171209749912,34.7099994393487,9
"1269",2019,20190524,"LEISSOCCOM",74.2562436572214,86.45236615458,9
"1270",2019,20190525,"HHACT",103.745124151093,139.60320270737,21
"1271",2019,20190525,"PHONE",4.88872702894739,15.466517661196,21
"1272",2019,20190525,"RELIG",37.4114084403671,103.298360492423,21
"1273",2019,20190525,"SOCIAL",393.090057865055,255.913262698568,21
"1274",2019,20190525,"SPORTS",25.0988592215719,84.1631997192386,21
"1275",2019,20190525,"TRAVEL",37.1478900449763,39.7179415785492,21
"1276",2019,20190525,"WORK",72.9327553818306,191.780221305452,21
"1277",2019,20190525,"LEISATTEND",18.6151352168747,73.0143343606491,21
"1278",2019,20190525,"LEISSOCCOM",65.078375304437,96.903414609074,21
"1279",2019,20190528,"HHACT",106.980406733106,117.126107530327,20
"1280",2019,20190528,"PHONE",0.827530040106607,4.47252111346283,20
"1281",2019,20190528,"RELIG",0.483786999766778,2.14565145207282,20
"1282",2019,20190528,"SOCIAL",238.162882684807,165.821190789767,20
"1283",2019,20190528,"SPORTS",13.456766047133,25.8645309707886,20
"1284",2019,20190528,"TRAVEL",73.3771202917543,88.4636666276395,20
"1285",2019,20190528,"WORK",315.574602791461,278.058671558244,20
"1286",2019,20190528,"LEISATTEND",0,0,20
"1287",2019,20190528,"LEISSOCCOM",41.0274819830916,74.370748047733,20
"1288",2019,20190529,"HHACT",97.5151870374661,141.168246289049,27
"1289",2019,20190529,"PHONE",12.5486129743484,30.16758913422,27
"1290",2019,20190529,"RELIG",0.67379044359857,5.99646720773316,27
"1291",2019,20190529,"SOCIAL",204.090323921656,193.319920423591,27
"1292",2019,20190529,"SPORTS",17.8300533735292,44.9386628204464,27
